"cd_mun","date","dengue"
150506,"2019-02-03",7.9
150520,"2019-02-03",0
150635,"2019-02-03",0
150795,"2019-02-03",1.88
150810,"2019-02-03",0
150010,"2019-02-10",0
150080,"2019-02-10",0
150110,"2019-02-10",0
150120,"2019-02-10",0
150130,"2019-02-10",0
150140,"2019-02-10",0.4
150150,"2019-02-10",0
150178,"2019-02-10",0
150210,"2019-02-10",0
150309,"2019-02-10",0
150330,"2019-02-10",0
150380,"2019-02-10",0
150400,"2019-02-10",0
150442,"2019-02-10",0
150460,"2019-02-10",0
150470,"2019-02-10",3.65
150506,"2019-02-10",13.17
150520,"2019-02-10",0
150635,"2019-02-10",0
150795,"2019-02-10",0
150810,"2019-02-10",0
150010,"2019-02-17",0
150080,"2019-02-17",0
150110,"2019-02-17",0
150120,"2019-02-17",0
150130,"2019-02-17",0
150140,"2019-02-17",0.2
150150,"2019-02-17",0
150178,"2019-02-17",0
150210,"2019-02-17",0
150309,"2019-02-17",0
150330,"2019-02-17",0
150380,"2019-02-17",0
150400,"2019-02-17",0
150442,"2019-02-17",0
150460,"2019-02-17",0
150470,"2019-02-17",1.22
150506,"2019-02-17",1.32
150520,"2019-02-17",0
150635,"2019-02-17",0
150795,"2019-02-17",0
150810,"2019-02-17",0.88
150010,"2019-02-24",0.63
150080,"2019-02-24",0.38
150110,"2019-02-24",0
150120,"2019-02-24",0
150130,"2019-02-24",0
150140,"2019-02-24",0.07
150150,"2019-02-24",0
150178,"2019-02-24",0
150210,"2019-02-24",0
150309,"2019-02-24",0
150330,"2019-02-24",0
150380,"2019-02-24",1.69
150400,"2019-02-24",0
150442,"2019-02-24",0
150460,"2019-02-24",0
150470,"2019-02-24",0
150506,"2019-02-24",6.59
150520,"2019-02-24",0
150635,"2019-02-24",4.74
150795,"2019-02-24",0
150810,"2019-02-24",0
150010,"2019-03-03",0
150080,"2019-03-03",0
150110,"2019-03-03",0
150120,"2019-03-03",0
150130,"2019-03-03",0
150140,"2019-03-03",0.07
150150,"2019-03-03",0
150178,"2019-03-03",0
150210,"2019-03-03",0
150309,"2019-03-03",0
150330,"2019-03-03",0
150380,"2019-03-03",1.69
150400,"2019-03-03",0
150442,"2019-03-03",0
150460,"2019-03-03",0
150470,"2019-03-03",0
150506,"2019-03-03",3.95
150520,"2019-03-03",0
150635,"2019-03-03",0
150795,"2019-03-03",0
150810,"2019-03-03",1.76
150010,"2019-03-10",0
150080,"2019-03-10",0
150110,"2019-03-10",0
150120,"2019-03-10",0
150130,"2019-03-10",0
150140,"2019-03-10",0
150150,"2019-03-10",0
150178,"2019-03-10",0
150210,"2019-03-10",0
150309,"2019-03-10",0
150330,"2019-03-10",0
150380,"2019-03-10",1.69
150400,"2019-03-10",0
150442,"2019-03-10",0
150460,"2019-03-10",0
150470,"2019-03-10",0
150506,"2019-03-10",5.27
150520,"2019-03-10",0
150635,"2019-03-10",0
150795,"2019-03-10",0
150810,"2019-03-10",0.88
150010,"2019-03-17",0
150080,"2019-03-17",0
150110,"2019-03-17",0
150120,"2019-03-17",0
150130,"2019-03-17",0
150140,"2019-03-17",0.07
150150,"2019-03-17",1.59
150178,"2019-03-17",0
150210,"2019-03-17",0
150309,"2019-03-17",0
150330,"2019-03-17",0
150380,"2019-03-17",1.69
150400,"2019-03-17",0
150442,"2019-03-17",0
150460,"2019-03-17",0
150470,"2019-03-17",0
150506,"2019-03-17",9.22
150520,"2019-03-17",0
150635,"2019-03-17",0
150795,"2019-03-17",0
150810,"2019-03-17",1.76
150010,"2019-03-24",0
150080,"2019-03-24",0
150110,"2019-03-24",0
150120,"2019-03-24",0
150130,"2019-03-24",0
150140,"2019-03-24",0.07
150150,"2019-03-24",0
150178,"2019-03-24",0
150210,"2019-03-24",0
150309,"2019-03-24",0
150330,"2019-03-24",0
150380,"2019-03-24",1.69
150400,"2019-03-24",0
150442,"2019-03-24",0
150460,"2019-03-24",0
150470,"2019-03-24",0
150506,"2019-03-24",1.32
150520,"2019-03-24",0
150635,"2019-03-24",0
150795,"2019-03-24",0.94
150810,"2019-03-24",0.88
150010,"2019-03-31",0
150080,"2019-03-31",0
150110,"2019-03-31",0
150120,"2019-03-31",0
150130,"2019-03-31",0
150140,"2019-03-31",0.13
150150,"2019-03-31",0
150178,"2019-03-31",0
150210,"2019-03-31",0
150309,"2019-03-31",0
150330,"2019-03-31",0
150380,"2019-03-31",0
150400,"2019-03-31",0
150442,"2019-03-31",0
150460,"2019-03-31",0
150470,"2019-03-31",0
150506,"2019-03-31",5.27
150520,"2019-03-31",0
150635,"2019-03-31",4.74
150795,"2019-03-31",0
150810,"2019-03-31",0
150010,"2019-04-07",0
150080,"2019-04-07",0.19
150110,"2019-04-07",0
150120,"2019-04-07",0
150130,"2019-04-07",0
150140,"2019-04-07",0
150150,"2019-04-07",0
150178,"2019-04-07",0
150210,"2019-04-07",0
150309,"2019-04-07",0
150330,"2019-04-07",0
150380,"2019-04-07",0
150400,"2019-04-07",0
150442,"2019-04-07",0
150460,"2019-04-07",0
150470,"2019-04-07",0
150506,"2019-04-07",14.49
150520,"2019-04-07",0
150635,"2019-04-07",0
150795,"2019-04-07",0
150810,"2019-04-07",0
150010,"2019-04-14",0
150080,"2019-04-14",0
150110,"2019-04-14",0
150120,"2019-04-14",0
150130,"2019-04-14",0
150140,"2019-04-14",0
150150,"2019-04-14",0
150178,"2019-04-14",0
150210,"2019-04-14",0
150309,"2019-04-14",0
150330,"2019-04-14",0
150380,"2019-04-14",1.69
150400,"2019-04-14",0
150442,"2019-04-14",0
150460,"2019-04-14",0
150470,"2019-04-14",0
150506,"2019-04-14",10.54
150520,"2019-04-14",0
150635,"2019-04-14",0
150795,"2019-04-14",2.82
150810,"2019-04-14",0
150010,"2019-04-21",0
150080,"2019-04-21",0
150110,"2019-04-21",0
150120,"2019-04-21",0
150130,"2019-04-21",0
150140,"2019-04-21",0.07
150150,"2019-04-21",0
150178,"2019-04-21",0
150210,"2019-04-21",0
150309,"2019-04-21",0
150330,"2019-04-21",0
150380,"2019-04-21",0
150400,"2019-04-21",0
150442,"2019-04-21",0
150460,"2019-04-21",0
150470,"2019-04-21",0
150506,"2019-04-21",3.95
150520,"2019-04-21",0
150635,"2019-04-21",0
150795,"2019-04-21",0
150810,"2019-04-21",0.88
150010,"2019-04-28",0.63
150080,"2019-04-28",0.19
150110,"2019-04-28",0
150120,"2019-04-28",0
150130,"2019-04-28",0
150140,"2019-04-28",0.2
150150,"2019-04-28",0
150178,"2019-04-28",0
150210,"2019-04-28",0
150309,"2019-04-28",0
150330,"2019-04-28",0
150380,"2019-04-28",1.69
150400,"2019-04-28",0
150442,"2019-04-28",0
150460,"2019-04-28",0
150470,"2019-04-28",0
150506,"2019-04-28",0
150520,"2019-04-28",0
150635,"2019-04-28",0
150795,"2019-04-28",0
150810,"2019-04-28",0
150010,"2019-05-05",0
150080,"2019-05-05",0
150110,"2019-05-05",0
150120,"2019-05-05",0
150130,"2019-05-05",0
150140,"2019-05-05",0.13
150150,"2019-05-05",0
150178,"2019-05-05",0
150210,"2019-05-05",1.45
150309,"2019-05-05",0
150330,"2019-05-05",0
150380,"2019-05-05",0
150400,"2019-05-05",0
150442,"2019-05-05",0
150460,"2019-05-05",0
150470,"2019-05-05",0
150506,"2019-05-05",13.17
150520,"2019-05-05",0
150635,"2019-05-05",0
150795,"2019-05-05",0
150810,"2019-05-05",0
150010,"2019-05-12",0
150080,"2019-05-12",0
150110,"2019-05-12",0
150120,"2019-05-12",0
150130,"2019-05-12",0
150140,"2019-05-12",0
150150,"2019-05-12",0
150178,"2019-05-12",1.51
150210,"2019-05-12",0
150309,"2019-05-12",0
150330,"2019-05-12",0
150380,"2019-05-12",0
150400,"2019-05-12",0
150442,"2019-05-12",0
150460,"2019-05-12",0
150470,"2019-05-12",0
150506,"2019-05-12",6.59
150520,"2019-05-12",0
150635,"2019-05-12",0
150795,"2019-05-12",0.94
150810,"2019-05-12",0
150010,"2019-05-19",0
150080,"2019-05-19",0
150110,"2019-05-19",0
150120,"2019-05-19",0
150130,"2019-05-19",0
150140,"2019-05-19",0.2
150150,"2019-05-19",0
150178,"2019-05-19",0
150210,"2019-05-19",0
150309,"2019-05-19",0
150330,"2019-05-19",0
150380,"2019-05-19",0
150400,"2019-05-19",0
150442,"2019-05-19",0.76
150460,"2019-05-19",0
150470,"2019-05-19",0
150506,"2019-05-19",3.95
150520,"2019-05-19",0
150635,"2019-05-19",0
150795,"2019-05-19",0
150810,"2019-05-19",0
150010,"2019-05-26",0
150080,"2019-05-26",0
150110,"2019-05-26",0
150120,"2019-05-26",0
150130,"2019-05-26",0
150140,"2019-05-26",0.33
150150,"2019-05-26",0
150178,"2019-05-26",0
150210,"2019-05-26",0
150309,"2019-05-26",0
150330,"2019-05-26",0
150380,"2019-05-26",0
150400,"2019-05-26",0
150442,"2019-05-26",0
150460,"2019-05-26",0
150470,"2019-05-26",0
150506,"2019-05-26",1.32
150520,"2019-05-26",0
150635,"2019-05-26",0
150795,"2019-05-26",0
150810,"2019-05-26",0
150010,"2019-06-02",0
150080,"2019-06-02",0
150110,"2019-06-02",0
150120,"2019-06-02",0
150130,"2019-06-02",0
150140,"2019-06-02",0.07
150150,"2019-06-02",0
150178,"2019-06-02",0
150210,"2019-06-02",0
150309,"2019-06-02",0
150330,"2019-06-02",0
150380,"2019-06-02",3.38
150400,"2019-06-02",0
150442,"2019-06-02",0
150460,"2019-06-02",0
150470,"2019-06-02",0
150506,"2019-06-02",5.27
150520,"2019-06-02",0
150635,"2019-06-02",0
150795,"2019-06-02",0
150810,"2019-06-02",0.88
150010,"2019-06-09",0
150080,"2019-06-09",0
150110,"2019-06-09",0
150120,"2019-06-09",0
150130,"2019-06-09",0
150140,"2019-06-09",0.07
150150,"2019-06-09",0
150178,"2019-06-09",0
150210,"2019-06-09",0.73
150309,"2019-06-09",0
150330,"2019-06-09",0
150380,"2019-06-09",0
150400,"2019-06-09",0
150442,"2019-06-09",0
150460,"2019-06-09",0
150470,"2019-06-09",0
150506,"2019-06-09",2.63
150520,"2019-06-09",0
150635,"2019-06-09",4.74
150795,"2019-06-09",0
150810,"2019-06-09",0
150010,"2019-06-16",0.63
150080,"2019-06-16",0.19
150110,"2019-06-16",0
150120,"2019-06-16",0
150130,"2019-06-16",0
150140,"2019-06-16",0.07
150150,"2019-06-16",0
150178,"2019-06-16",0
150210,"2019-06-16",0
150309,"2019-06-16",0
150330,"2019-06-16",0
150380,"2019-06-16",5.07
150400,"2019-06-16",0
150442,"2019-06-16",0
150460,"2019-06-16",0
150470,"2019-06-16",0
150506,"2019-06-16",1.32
150520,"2019-06-16",0
150635,"2019-06-16",0
150795,"2019-06-16",0
150810,"2019-06-16",0
150010,"2019-06-23",0
150080,"2019-06-23",0
150110,"2019-06-23",0
150120,"2019-06-23",0
150130,"2019-06-23",0
150140,"2019-06-23",0.07
150150,"2019-06-23",0
150178,"2019-06-23",0
150210,"2019-06-23",0
150309,"2019-06-23",0
150330,"2019-06-23",0
150380,"2019-06-23",0
150400,"2019-06-23",0
150442,"2019-06-23",2.28
150460,"2019-06-23",0
150470,"2019-06-23",0
150506,"2019-06-23",1.32
150520,"2019-06-23",0
150635,"2019-06-23",0
150795,"2019-06-23",0.94
150810,"2019-06-23",0
150010,"2019-06-30",0
150080,"2019-06-30",0
150110,"2019-06-30",0
150120,"2019-06-30",0
150130,"2019-06-30",0
150140,"2019-06-30",0.13
150150,"2019-06-30",0
150178,"2019-06-30",0
150210,"2019-06-30",0
150309,"2019-06-30",0
150330,"2019-06-30",0
150380,"2019-06-30",3.38
150400,"2019-06-30",0
150442,"2019-06-30",0.76
150460,"2019-06-30",0
150470,"2019-06-30",0
150506,"2019-06-30",0
150520,"2019-06-30",0
150635,"2019-06-30",4.74
150795,"2019-06-30",0.94
150810,"2019-06-30",0
150010,"2019-07-07",0
150080,"2019-07-07",0
150110,"2019-07-07",0
150120,"2019-07-07",0
150130,"2019-07-07",0
150140,"2019-07-07",0.13
150150,"2019-07-07",0
150178,"2019-07-07",0
150210,"2019-07-07",0
150309,"2019-07-07",0
150330,"2019-07-07",0
150380,"2019-07-07",0
150400,"2019-07-07",0
150442,"2019-07-07",0
150460,"2019-07-07",0
150470,"2019-07-07",0
150506,"2019-07-07",0
150520,"2019-07-07",0
150635,"2019-07-07",0
150795,"2019-07-07",0
150810,"2019-07-07",0
150010,"2019-07-14",0
150080,"2019-07-14",0
150110,"2019-07-14",0
150120,"2019-07-14",0
150130,"2019-07-14",0
150140,"2019-07-14",0.27
150150,"2019-07-14",0
150178,"2019-07-14",0
150210,"2019-07-14",0
150309,"2019-07-14",0
150330,"2019-07-14",0
150380,"2019-07-14",1.69
150400,"2019-07-14",0
150442,"2019-07-14",0
150460,"2019-07-14",0
150470,"2019-07-14",0
150506,"2019-07-14",0
150520,"2019-07-14",0
150635,"2019-07-14",0
150795,"2019-07-14",0
150810,"2019-07-14",0
150010,"2019-07-21",0
150080,"2019-07-21",0
150110,"2019-07-21",0
150120,"2019-07-21",0
150130,"2019-07-21",0
150140,"2019-07-21",0
150150,"2019-07-21",0
150178,"2019-07-21",0
150210,"2019-07-21",0
150309,"2019-07-21",0
150330,"2019-07-21",0
150380,"2019-07-21",0
150400,"2019-07-21",0
150442,"2019-07-21",0
150460,"2019-07-21",0
150470,"2019-07-21",0
150506,"2019-07-21",0
150520,"2019-07-21",0
150635,"2019-07-21",0
150795,"2019-07-21",0
150810,"2019-07-21",0
150010,"2019-07-28",0
150080,"2019-07-28",0
150110,"2019-07-28",0
150120,"2019-07-28",0
150130,"2019-07-28",0
150140,"2019-07-28",0.2
150150,"2019-07-28",0
150178,"2019-07-28",0
150210,"2019-07-28",0
150309,"2019-07-28",0
150330,"2019-07-28",0
150380,"2019-07-28",0
150400,"2019-07-28",0
150442,"2019-07-28",0
150460,"2019-07-28",0
150470,"2019-07-28",0
150506,"2019-07-28",0
150520,"2019-07-28",0
150635,"2019-07-28",0
150795,"2019-07-28",0
150810,"2019-07-28",0.88
150010,"2019-08-04",0
150080,"2019-08-04",0
150110,"2019-08-04",0
150120,"2019-08-04",0
150130,"2019-08-04",0
150140,"2019-08-04",0.27
150150,"2019-08-04",0
150178,"2019-08-04",0
150210,"2019-08-04",0
150309,"2019-08-04",0
150330,"2019-08-04",0
150380,"2019-08-04",0
150400,"2019-08-04",0
150442,"2019-08-04",0
150460,"2019-08-04",0
150470,"2019-08-04",0
150506,"2019-08-04",0
150520,"2019-08-04",0
150635,"2019-08-04",0
150795,"2019-08-04",0.94
150810,"2019-08-04",0
150010,"2019-08-11",0
150080,"2019-08-11",0
150110,"2019-08-11",0
150120,"2019-08-11",0
150130,"2019-08-11",0
150140,"2019-08-11",0.27
150150,"2019-08-11",0
150178,"2019-08-11",0
150210,"2019-08-11",0
150309,"2019-08-11",0
150330,"2019-08-11",0
150380,"2019-08-11",0
150400,"2019-08-11",0
150442,"2019-08-11",0
150460,"2019-08-11",0
150470,"2019-08-11",0
150506,"2019-08-11",0
150520,"2019-08-11",0
150635,"2019-08-11",0
150795,"2019-08-11",0
150810,"2019-08-11",0.88
150010,"2019-08-18",0
150080,"2019-08-18",0
150110,"2019-08-18",0
150120,"2019-08-18",0
150130,"2019-08-18",0
150140,"2019-08-18",0.27
150150,"2019-08-18",0
150178,"2019-08-18",0
150210,"2019-08-18",0
150309,"2019-08-18",0
150330,"2019-08-18",0
150380,"2019-08-18",0
150400,"2019-08-18",0
150442,"2019-08-18",0
150460,"2019-08-18",3.21
150470,"2019-08-18",0
150506,"2019-08-18",0
150520,"2019-08-18",0
150635,"2019-08-18",4.74
150795,"2019-08-18",0
150810,"2019-08-18",0
150010,"2019-08-25",0.63
150080,"2019-08-25",0
150110,"2019-08-25",0
150120,"2019-08-25",0
150130,"2019-08-25",0
150140,"2019-08-25",0.2
150150,"2019-08-25",0
150178,"2019-08-25",0
150210,"2019-08-25",0
150309,"2019-08-25",0
150330,"2019-08-25",0
150380,"2019-08-25",0
150400,"2019-08-25",0
150442,"2019-08-25",0.76
150460,"2019-08-25",0
150470,"2019-08-25",0
150506,"2019-08-25",0
150520,"2019-08-25",0
150635,"2019-08-25",4.74
150795,"2019-08-25",0
150810,"2019-08-25",0
150010,"2019-09-01",0
150080,"2019-09-01",0
150110,"2019-09-01",0
150120,"2019-09-01",0
150130,"2019-09-01",0
150140,"2019-09-01",0.2
150150,"2019-09-01",0
150178,"2019-09-01",0
150210,"2019-09-01",0
150309,"2019-09-01",0
150330,"2019-09-01",0
150380,"2019-09-01",0
150400,"2019-09-01",0
150442,"2019-09-01",0
150460,"2019-09-01",6.42
150470,"2019-09-01",0
150506,"2019-09-01",0
150520,"2019-09-01",0
150635,"2019-09-01",0
150795,"2019-09-01",0.94
150810,"2019-09-01",0
150010,"2019-09-08",0
150080,"2019-09-08",0
150110,"2019-09-08",0
150120,"2019-09-08",0
150130,"2019-09-08",0
150140,"2019-09-08",0.13
150150,"2019-09-08",0
150178,"2019-09-08",0
150210,"2019-09-08",0
150309,"2019-09-08",0
150330,"2019-09-08",0
150380,"2019-09-08",0
150400,"2019-09-08",0
150442,"2019-09-08",0
150460,"2019-09-08",3.21
150470,"2019-09-08",0
150506,"2019-09-08",0
150520,"2019-09-08",0
150635,"2019-09-08",0
150795,"2019-09-08",0
150810,"2019-09-08",0
150010,"2019-09-15",0
150080,"2019-09-15",0
150110,"2019-09-15",0
150120,"2019-09-15",0
150130,"2019-09-15",0
150140,"2019-09-15",0.07
150150,"2019-09-15",0
150178,"2019-09-15",0
150210,"2019-09-15",0
150309,"2019-09-15",0
150330,"2019-09-15",0
150380,"2019-09-15",0
150400,"2019-09-15",0
150442,"2019-09-15",0
150460,"2019-09-15",0
150470,"2019-09-15",0
150506,"2019-09-15",0
150520,"2019-09-15",0
150635,"2019-09-15",0
150795,"2019-09-15",0
150810,"2019-09-15",0
150010,"2019-09-22",1.9
150080,"2019-09-22",0
150110,"2019-09-22",0
150120,"2019-09-22",0
150130,"2019-09-22",0
150140,"2019-09-22",0.13
150150,"2019-09-22",0
150178,"2019-09-22",0
150210,"2019-09-22",0
150309,"2019-09-22",0
150330,"2019-09-22",0
150380,"2019-09-22",0
150400,"2019-09-22",0
150442,"2019-09-22",0
150460,"2019-09-22",0
150470,"2019-09-22",0
150506,"2019-09-22",0
150520,"2019-09-22",0
150635,"2019-09-22",0
150795,"2019-09-22",0
150810,"2019-09-22",0
150010,"2019-09-29",0
150080,"2019-09-29",0
150110,"2019-09-29",0
150120,"2019-09-29",0
150130,"2019-09-29",0
150140,"2019-09-29",0.27
150150,"2019-09-29",0
150178,"2019-09-29",0
150210,"2019-09-29",0
150309,"2019-09-29",0
150330,"2019-09-29",0
150380,"2019-09-29",0
150400,"2019-09-29",0
150442,"2019-09-29",0
150460,"2019-09-29",0
150470,"2019-09-29",0
150506,"2019-09-29",0
150520,"2019-09-29",0
150635,"2019-09-29",0
150795,"2019-09-29",0
150810,"2019-09-29",0
150010,"2019-10-06",0
150080,"2019-10-06",0
150110,"2019-10-06",0
150120,"2019-10-06",0
150130,"2019-10-06",0
150140,"2019-10-06",0.13
150150,"2019-10-06",0
150178,"2019-10-06",0
150210,"2019-10-06",0
150309,"2019-10-06",0
150330,"2019-10-06",0
150380,"2019-10-06",0
150400,"2019-10-06",0
150442,"2019-10-06",0
150460,"2019-10-06",0
150470,"2019-10-06",0
150506,"2019-10-06",0
150520,"2019-10-06",0
150635,"2019-10-06",0
150795,"2019-10-06",0
150810,"2019-10-06",0
150010,"2019-10-13",0
150080,"2019-10-13",0
150110,"2019-10-13",0
150120,"2019-10-13",0
150130,"2019-10-13",0
150140,"2019-10-13",0.54
150150,"2019-10-13",0
150178,"2019-10-13",0
150210,"2019-10-13",0
150309,"2019-10-13",0
150330,"2019-10-13",0
150380,"2019-10-13",0
150400,"2019-10-13",0
150442,"2019-10-13",0
150460,"2019-10-13",3.21
150470,"2019-10-13",0
150506,"2019-10-13",0
150520,"2019-10-13",0
150635,"2019-10-13",0
150795,"2019-10-13",0
150810,"2019-10-13",0
150010,"2019-10-20",0
150080,"2019-10-20",0
150110,"2019-10-20",0
150120,"2019-10-20",0
150130,"2019-10-20",0
150140,"2019-10-20",0.07
150150,"2019-10-20",0
150178,"2019-10-20",0
150210,"2019-10-20",0
150309,"2019-10-20",0
150330,"2019-10-20",0
150380,"2019-10-20",0
150400,"2019-10-20",0
150442,"2019-10-20",0
150460,"2019-10-20",6.42
150470,"2019-10-20",0
150506,"2019-10-20",0
150520,"2019-10-20",0
150635,"2019-10-20",0
150795,"2019-10-20",0
150810,"2019-10-20",0
150010,"2019-10-27",0
150080,"2019-10-27",0
150110,"2019-10-27",0
150120,"2019-10-27",0
150130,"2019-10-27",0
150140,"2019-10-27",0.27
150150,"2019-10-27",0
150178,"2019-10-27",0
150210,"2019-10-27",0
150309,"2019-10-27",0
150330,"2019-10-27",0
150380,"2019-10-27",0
150400,"2019-10-27",0
150442,"2019-10-27",0
150460,"2019-10-27",6.42
150470,"2019-10-27",1.22
150506,"2019-10-27",0
150520,"2019-10-27",0
150635,"2019-10-27",0
150795,"2019-10-27",0
150810,"2019-10-27",0
150010,"2019-11-03",0
150080,"2019-11-03",0
150110,"2019-11-03",0
150120,"2019-11-03",0
150130,"2019-11-03",0
150140,"2019-11-03",0.2
150150,"2019-11-03",0
150178,"2019-11-03",0
150210,"2019-11-03",0
150309,"2019-11-03",0
150330,"2019-11-03",0
150380,"2019-11-03",0
150400,"2019-11-03",0
150442,"2019-11-03",0
150460,"2019-11-03",3.21
150470,"2019-11-03",0
150506,"2019-11-03",0
150520,"2019-11-03",0
150635,"2019-11-03",0
150795,"2019-11-03",0
150810,"2019-11-03",0
150010,"2019-11-10",0
150080,"2019-11-10",0
150110,"2019-11-10",0
150120,"2019-11-10",0
150130,"2019-11-10",0
150140,"2019-11-10",0.33
150150,"2019-11-10",0
150178,"2019-11-10",1.51
150210,"2019-11-10",0
150309,"2019-11-10",0
150330,"2019-11-10",0
150380,"2019-11-10",0
150400,"2019-11-10",0
150442,"2019-11-10",0
150460,"2019-11-10",6.42
150470,"2019-11-10",0
150506,"2019-11-10",0
150520,"2019-11-10",0
150635,"2019-11-10",0
150795,"2019-11-10",0
150810,"2019-11-10",0
150010,"2019-11-17",0
150080,"2019-11-17",0
150110,"2019-11-17",0
150120,"2019-11-17",0
150130,"2019-11-17",0
150140,"2019-11-17",0
150150,"2019-11-17",0
150178,"2019-11-17",0
150210,"2019-11-17",0
150309,"2019-11-17",0
150330,"2019-11-17",0
150380,"2019-11-17",0
150400,"2019-11-17",0
150442,"2019-11-17",0
150460,"2019-11-17",6.42
150470,"2019-11-17",0
150506,"2019-11-17",0
150520,"2019-11-17",0
150635,"2019-11-17",0
150795,"2019-11-17",0
150810,"2019-11-17",0
150010,"2019-11-24",0.63
150080,"2019-11-24",0
150110,"2019-11-24",3.26
150120,"2019-11-24",0
150130,"2019-11-24",0
150140,"2019-11-24",0.6
150150,"2019-11-24",0
150178,"2019-11-24",0
150210,"2019-11-24",0
150309,"2019-11-24",0
150330,"2019-11-24",0
150380,"2019-11-24",0
150400,"2019-11-24",0
150442,"2019-11-24",0.76
150460,"2019-11-24",9.64
150470,"2019-11-24",0
150506,"2019-11-24",0
150520,"2019-11-24",0
150635,"2019-11-24",0
150795,"2019-11-24",0
150810,"2019-11-24",0.88
150010,"2019-12-01",0.63
150080,"2019-12-01",0
150110,"2019-12-01",0
150120,"2019-12-01",0
150130,"2019-12-01",0
150140,"2019-12-01",0.07
150150,"2019-12-01",0
150178,"2019-12-01",0
150210,"2019-12-01",0
150309,"2019-12-01",0
150330,"2019-12-01",0
150380,"2019-12-01",0
150400,"2019-12-01",0
150442,"2019-12-01",0
150460,"2019-12-01",0
150470,"2019-12-01",0
150506,"2019-12-01",0
150520,"2019-12-01",0
150635,"2019-12-01",0
150795,"2019-12-01",0
150810,"2019-12-01",0
150010,"2019-12-08",0
150080,"2019-12-08",0
150110,"2019-12-08",0
150120,"2019-12-08",0
150130,"2019-12-08",0
150140,"2019-12-08",0.4
150150,"2019-12-08",0
150178,"2019-12-08",0
150210,"2019-12-08",0
150309,"2019-12-08",0
150330,"2019-12-08",0
150380,"2019-12-08",0
150400,"2019-12-08",0
150442,"2019-12-08",0
150460,"2019-12-08",0
150470,"2019-12-08",0
150506,"2019-12-08",0
150520,"2019-12-08",0
150635,"2019-12-08",0
150795,"2019-12-08",0
150810,"2019-12-08",0
150010,"2019-12-15",0
150080,"2019-12-15",0
150110,"2019-12-15",0
150120,"2019-12-15",0
150130,"2019-12-15",0
150140,"2019-12-15",0.33
150150,"2019-12-15",0
150178,"2019-12-15",0
150210,"2019-12-15",0.73
150309,"2019-12-15",0
150330,"2019-12-15",0
150380,"2019-12-15",0
150400,"2019-12-15",0
150442,"2019-12-15",0
150460,"2019-12-15",0
150470,"2019-12-15",0
150506,"2019-12-15",0
150520,"2019-12-15",0
150635,"2019-12-15",0
150795,"2019-12-15",0
150810,"2019-12-15",0
150010,"2019-12-22",0
