"cd_mun","nm_mun","temperature","date"
"1505064","Novo Repartimento",29.5500542710467,"2019-03-03"
"1505205","Oeiras do Pará",30.0695383889335,"2019-03-03"
"1506351","Santa Bárbara do Pará",29.5091495513916,"2019-03-03"
"1507953","Tailândia",31.2857044104374,"2019-03-03"
"1508100","Tucuruí",29.2568692101373,"2019-03-03"
"1500107","Abaetetuba",29.3678073883057,"2019-02-24"
"1500800","Ananindeua",29.495325088501,"2019-02-24"
"1501105","Bagre",29.7480267917409,"2019-02-24"
"1501204","Baião",29.7474040985107,"2019-02-24"
"1501303","Barcarena",29.3053582509359,"2019-02-24"
"1501402","Belém",28.8853549957275,"2019-02-24"
"1501501","Benevides",29.687463760376,"2019-02-24"
"1501782","Breu Branco",29.5343431992964,"2019-02-24"
"1502103","Cametá",29.2195008595784,"2019-02-24"
"1503093","Goianésia do Pará",29.8678641812555,"2019-02-24"
"1503309","Igarapé-Miri",29.2260278065999,"2019-02-24"
"1503804","Jacundá",29.1819502512614,"2019-02-24"
"1504000","Limoeiro do Ajuru",29.007971572876,"2019-02-24"
"1504422","Marituba",29.6331043243408,"2019-02-24"
"1504604","Mocajuba",29.2131938934326,"2019-02-24"
"1504703","Moju",29.6771556961704,"2019-02-24"
"1505064","Novo Repartimento",29.7414972413846,"2019-02-24"
"1505205","Oeiras do Pará",29.7221437181745,"2019-02-24"
"1506351","Santa Bárbara do Pará",29.3584232330322,"2019-02-24"
"1507953","Tailândia",30.2515349532619,"2019-02-24"
"1508100","Tucuruí",29.2817376454671,"2019-02-24"
"1500107","Abaetetuba",29.3457614898682,"2019-02-17"
"1500800","Ananindeua",29.462620417277,"2019-02-17"
"1501105","Bagre",29.6969628053553,"2019-02-17"
"1501204","Baião",29.7352619171143,"2019-02-17"
"1501303","Barcarena",28.9908695220947,"2019-02-17"
"1501402","Belém",28.8991031646729,"2019-02-17"
"1501501","Benevides",29.738245010376,"2019-02-17"
"1501782","Breu Branco",29.9957819273978,"2019-02-17"
"1502103","Cametá",29.3418610890706,"2019-02-17"
"1503093","Goianésia do Pará",30.0604932719264,"2019-02-17"
"1503309","Igarapé-Miri",29.2445418039958,"2019-02-17"
"1503804","Jacundá",30.0374169667562,"2019-02-17"
"1504000","Limoeiro do Ajuru",29.5168277740479,"2019-02-17"
"1504422","Marituba",29.6359272003174,"2019-02-17"
"1504604","Mocajuba",29.2427310943604,"2019-02-17"
"1504703","Moju",30.0335502893152,"2019-02-17"
"1505064","Novo Repartimento",29.83480039457,"2019-02-17"
"1505205","Oeiras do Pará",29.7189633505685,"2019-02-17"
"1506351","Santa Bárbara do Pará",29.346643447876,"2019-02-17"
"1507953","Tailândia",31.0733483632406,"2019-02-17"
"1508100","Tucuruí",29.6330068376329,"2019-02-17"
"1500107","Abaetetuba",30.8976230621338,"2019-02-10"
"1500800","Ananindeua",31.0054569244385,"2019-02-10"
"1501105","Bagre",31.8506560606115,"2019-02-10"
"1501204","Baião",31.8062037825584,"2019-02-10"
"1501303","Barcarena",30.9493503570557,"2019-02-10"
"1501402","Belém",29.7588443756104,"2019-02-10"
"1501501","Benevides",31.3870639801025,"2019-02-10"
"1501782","Breu Branco",31.5966358762799,"2019-02-10"
"1502103","Cametá",31.5809879302979,"2019-02-10"
"1503093","Goianésia do Pará",31.6134909268083,"2019-02-10"
"1503309","Igarapé-Miri",31.3026309967041,"2019-02-10"
"1503804","Jacundá",31.7483353932699,"2019-02-10"
"1504000","Limoeiro do Ajuru",30.8656253814697,"2019-02-10"
"1504422","Marituba",31.3046283721924,"2019-02-10"
"1504604","Mocajuba",31.9916391372681,"2019-02-10"
"1504703","Moju",32.1873487553126,"2019-02-10"
"1505064","Novo Repartimento",31.5112357410958,"2019-02-10"
"1505205","Oeiras do Pará",31.8958786555699,"2019-02-10"
"1506351","Santa Bárbara do Pará",30.5538120269775,"2019-02-10"
"1507953","Tailândia",32.4741328846325,"2019-02-10"
"1508100","Tucuruí",31.0634623633491,"2019-02-10"
"1500107","Abaetetuba",29.9153903961182,"2019-02-03"
"1500800","Ananindeua",29.4884586334229,"2019-02-03"
"1501105","Bagre",31.0753996231977,"2019-02-03"
"1501204","Baião",31.0471830368042,"2019-02-03"
"1501303","Barcarena",29.6510562896729,"2019-02-03"
"1501402","Belém",28.4500980377197,"2019-02-03"
"1501501","Benevides",29.786340713501,"2019-02-03"
"1501782","Breu Branco",30.9941478498054,"2019-02-03"
"1502103","Cametá",30.6677913665771,"2019-02-03"
"1503093","Goianésia do Pará",31.3641220947792,"2019-02-03"
"1503309","Igarapé-Miri",30.6325646718343,"2019-02-03"
"1503804","Jacundá",30.8478987375895,"2019-02-03"
"1504000","Limoeiro do Ajuru",30.02776222229,"2019-02-03"
"1504422","Marituba",29.7186145782471,"2019-02-03"
"1504604","Mocajuba",30.9582996368408,"2019-02-03"
"1504703","Moju",31.2234659060626,"2019-02-03"
"1505064","Novo Repartimento",30.6253034235016,"2019-02-03"
"1505205","Oeiras do Pará",30.8221443721226,"2019-02-03"
"1506351","Santa Bárbara do Pará",28.9594669342041,"2019-02-03"
"1507953","Tailândia",31.6591212532737,"2019-02-03"
"1508100","Tucuruí",30.4715959760878,"2019-02-03"
"1500107","Abaetetuba",31.6066284179688,"2019-01-27"
"1500800","Ananindeua",31.4097537994385,"2019-01-27"
"1501105","Bagre",31.6143562092501,"2019-01-27"
"1501204","Baião",31.8864465355873,"2019-01-27"
"1501303","Barcarena",31.4322195053101,"2019-01-27"
"1501402","Belém",30.1899356842041,"2019-01-27"
"1501501","Benevides",31.7930545806885,"2019-01-27"
"1501782","Breu Branco",31.6620495536111,"2019-01-27"
"1502103","Cametá",31.6016915639242,"2019-01-27"
"1503093","Goianésia do Pará",32.0332909288078,"2019-01-27"
"1503309","Igarapé-Miri",31.7959977467855,"2019-01-27"
"1503804","Jacundá",30.9499983469645,"2019-01-27"
"1504000","Limoeiro do Ajuru",31.2692050933838,"2019-01-27"
"1504422","Marituba",31.6871662139893,"2019-01-27"
"1504604","Mocajuba",31.8611960411072,"2019-01-27"
"1504703","Moju",32.5124892382555,"2019-01-27"
"1505064","Novo Repartimento",31.1838200111699,"2019-01-27"
"1505205","Oeiras do Pará",31.7187061309814,"2019-01-27"
"1506351","Santa Bárbara do Pará",31.0505924224854,"2019-01-27"
"1507953","Tailândia",33.2552478674686,"2019-01-27"
"1508100","Tucuruí",31.1632226308187,"2019-01-27"
"1500107","Abaetetuba",29.8158145904541,"2019-01-20"
"1500800","Ananindeua",29.7545108795166,"2019-01-20"
"1501105","Bagre",30.2767940970028,"2019-01-20"
"1501204","Baião",30.4449462890625,"2019-01-20"
"1501303","Barcarena",29.4733270009359,"2019-01-20"
"1501402","Belém",28.6416873931885,"2019-01-20"
"1501501","Benevides",30.2226505279541,"2019-01-20"
"1501782","Breu Branco",30.3600452885483,"2019-01-20"
"1502103","Cametá",30.1089216073354,"2019-01-20"
"1503093","Goianésia do Pará",30.7196713809309,"2019-01-20"
"1503309","Igarapé-Miri",30.0526248931885,"2019-01-20"
"1503804","Jacundá",29.2193078358968,"2019-01-20"
"1504000","Limoeiro do Ajuru",29.9014255523682,"2019-01-20"
"1504422","Marituba",30.097146987915,"2019-01-20"
"1504604","Mocajuba",29.9601993560791,"2019-01-20"
"1504703","Moju",30.8790084140402,"2019-01-20"
"1505064","Novo Repartimento",29.6423828466152,"2019-01-20"
"1505205","Oeiras do Pará",30.1667390550886,"2019-01-20"
"1506351","Santa Bárbara do Pará",29.305154800415,"2019-01-20"
"1507953","Tailândia",31.5781821626605,"2019-01-20"
"1508100","Tucuruí",29.8940677642822,"2019-01-20"
"1500107","Abaetetuba",30.3845127105713,"2019-01-13"
"1500800","Ananindeua",30.168664932251,"2019-01-13"
"1501105","Bagre",30.5361082413617,"2019-01-13"
"1501204","Baião",30.2474489212036,"2019-01-13"
"1501303","Barcarena",30.0930372873942,"2019-01-13"
"1501402","Belém",29.0340213775635,"2019-01-13"
"1501501","Benevides",30.5601596832275,"2019-01-13"
"1501782","Breu Branco",30.9334761301676,"2019-01-13"
"1502103","Cametá",30.5353921254476,"2019-01-13"
"1503093","Goianésia do Pará",31.4847855074652,"2019-01-13"
"1503309","Igarapé-Miri",30.6415531158447,"2019-01-13"
"1503804","Jacundá",31.1237715403239,"2019-01-13"
"1504000","Limoeiro do Ajuru",30.4311923980713,"2019-01-13"
"1504422","Marituba",30.4824542999268,"2019-01-13"
"1504604","Mocajuba",30.4093914031982,"2019-01-13"
"1504703","Moju",30.9568690716381,"2019-01-13"
"1505064","Novo Repartimento",30.7840288208752,"2019-01-13"
"1505205","Oeiras do Pará",30.6634638650077,"2019-01-13"
"1506351","Santa Bárbara do Pará",29.6567630767822,"2019-01-13"
"1507953","Tailândia",31.537360682632,"2019-01-13"
"1508100","Tucuruí",30.1595995161268,"2019-01-13"
"1500107","Abaetetuba",29.8817111968994,"2019-01-06"
"1500800","Ananindeua",29.6693363189697,"2019-01-06"
"1501105","Bagre",29.3939205618466,"2019-01-06"
"1501204","Baião",30.0776824951172,"2019-01-06"
"1501303","Barcarena",29.6840813954671,"2019-01-06"
"1501402","Belém",28.654260635376,"2019-01-06"
"1501501","Benevides",30.0591678619385,"2019-01-06"
"1501782","Breu Branco",30.2759943297415,"2019-01-06"
"1502103","Cametá",29.5317223866781,"2019-01-06"
"1503093","Goianésia do Pará",30.5032012544829,"2019-01-06"
"1503309","Igarapé-Miri",30.0966231028239,"2019-01-06"
"1503804","Jacundá",29.7799299875895,"2019-01-06"
"1504000","Limoeiro do Ajuru",29.0421756744385,"2019-01-06"
"1504422","Marituba",29.9628391265869,"2019-01-06"
"1504604","Mocajuba",30.3470134735107,"2019-01-06"
"1504703","Moju",30.6164953473588,"2019-01-06"
"1505064","Novo Repartimento",29.606493430409,"2019-01-06"
"1505205","Oeiras do Pará",29.097267968314,"2019-01-06"
"1506351","Santa Bárbara do Pará",29.1954898834229,"2019-01-06"
"1507953","Tailândia",30.6963305039839,"2019-01-06"
"1508100","Tucuruí",29.2907894982232,"2019-01-06"
