"cd_mun","nm_mun","precipitation","date"
"1501105","Bagre",18.9519119262695,"2019-12-08"
"1501204","Baião",15.2842493057251,"2019-12-08"
"1501303","Barcarena",10.9332590103149,"2019-12-08"
"1501402","Belém",12.523042678833,"2019-12-08"
"1501501","Benevides",13.0669174194336,"2019-12-08"
"1501782","Breu Branco",15.8839054107666,"2019-12-08"
"1502103","Cametá",14.5916233062744,"2019-12-08"
"1503093","Goianésia do Pará",14.7682657241821,"2019-12-08"
"1503309","Igarapé-Miri",10.5288391113281,"2019-12-08"
"1503804","Jacundá",12.3696432113647,"2019-12-08"
"1504000","Limoeiro do Ajuru",11.1099014282227,"2019-12-08"
"1504422","Marituba",13.8897008895874,"2019-12-08"
"1504604","Mocajuba",15.2796001434326,"2019-12-08"
"1504703","Moju",10.1709051132202,"2019-12-08"
"1505064","Novo Repartimento",21.6294441223145,"2019-12-08"
"1505205","Oeiras do Pará",17.775842666626,"2019-12-08"
"1506351","Santa Bárbara do Pará",13.634033203125,"2019-12-08"
"1507953","Tailândia",8.97624206542969,"2019-12-08"
"1508100","Tucuruí",18.6218681335449,"2019-12-08"
"1500107","Abaetetuba",5.64792060852051,"2019-12-01"
"1500800","Ananindeua",2.60780525207519,"2019-12-01"
"1501105","Bagre",8.65549564361572,"2019-12-01"
"1501204","Baião",10.7240762710571,"2019-12-01"
"1501303","Barcarena",4.61130619049072,"2019-12-01"
"1501402","Belém",1.86404621601105,"2019-12-01"
"1501501","Benevides",4.1650505065918,"2019-12-01"
"1501782","Breu Branco",11.7327995300293,"2019-12-01"
"1502103","Cametá",4.37888193130493,"2019-12-01"
"1503093","Goianésia do Pará",15.623589515686,"2019-12-01"
"1503309","Igarapé-Miri",5.39225339889526,"2019-12-01"
"1503804","Jacundá",12.699686050415,"2019-12-01"
"1504000","Limoeiro do Ajuru",4.77865219116211,"2019-12-01"
"1504422","Marituba",4.1650505065918,"2019-12-01"
"1504604","Mocajuba",4.66243982315063,"2019-12-01"
"1504703","Moju",9.36671543121338,"2019-12-01"
"1505064","Novo Repartimento",18.547492980957,"2019-12-01"
"1505205","Oeiras do Pará",4.70892477035522,"2019-12-01"
"1506351","Santa Bárbara do Pará",2.18479228019714,"2019-12-01"
"1507953","Tailândia",5.59213829040527,"2019-12-01"
"1508100","Tucuruí",10.5799722671509,"2019-12-01"
"1500107","Abaetetuba",1.64300978183746,"2019-11-24"
"1500800","Ananindeua",2.32653594017029,"2019-11-24"
"1501105","Bagre",18.6420059204102,"2019-11-24"
"1501204","Baião",17.3895816802979,"2019-11-24"
"1501303","Barcarena",0.810891151428223,"2019-11-24"
"1501402","Belém",2.13973379135132,"2019-11-24"
"1501501","Benevides",2.03784155845642,"2019-11-24"
"1501782","Breu Branco",16.7272834777832,"2019-11-24"
"1502103","Cametá",8.5377082824707,"2019-11-24"
"1503093","Goianésia do Pará",15.1437110900879,"2019-11-24"
"1503309","Igarapé-Miri",5.12007713317871,"2019-11-24"
"1503804","Jacundá",16.7824764251709,"2019-11-24"
"1504000","Limoeiro do Ajuru",3.50678586959839,"2019-11-24"
"1504422","Marituba",2.03784155845642,"2019-11-24"
"1504604","Mocajuba",8.86036586761475,"2019-11-24"
"1504703","Moju",15.4324054718018,"2019-11-24"
"1505064","Novo Repartimento",58.4053916931152,"2019-11-24"
"1505205","Oeiras do Pará",14.6002864837646,"2019-11-24"
"1506351","Santa Bárbara do Pará",3.3794207572937,"2019-11-24"
"1507953","Tailândia",7.10272741317749,"2019-11-24"
"1508100","Tucuruí",17.168815612793,"2019-11-24"
"1500107","Abaetetuba",17.754695892334,"2019-11-17"
"1500800","Ananindeua",18.4424667358398,"2019-11-17"
"1501105","Bagre",79.7857513427734,"2019-11-17"
"1501204","Baião",44.4546661376953,"2019-11-17"
"1501303","Barcarena",20.25954246521,"2019-11-17"
"1501402","Belém",7.52727746963501,"2019-11-17"
"1501501","Benevides",17.1263618469238,"2019-11-17"
"1501782","Breu Branco",40.1072731018066,"2019-11-17"
"1502103","Cametá",36.9401245117188,"2019-11-17"
"1503093","Goianésia do Pará",31.1535053253174,"2019-11-17"
"1503309","Igarapé-Miri",27.0565929412842,"2019-11-17"
"1503804","Jacundá",19.0198554992676,"2019-11-17"
"1504000","Limoeiro do Ajuru",24.2927703857422,"2019-11-17"
"1504422","Marituba",18.4424667358398,"2019-11-17"
"1504604","Mocajuba",41.8988723754883,"2019-11-17"
"1504703","Moju",106.07389831543,"2019-11-17"
"1505064","Novo Repartimento",24.8234596252441,"2019-11-17"
"1505205","Oeiras do Pará",46.4627876281738,"2019-11-17"
"1506351","Santa Bárbara do Pará",9.44624519348145,"2019-11-17"
"1507953","Tailândia",133.453155517578,"2019-11-17"
"1508100","Tucuruí",34.0871467590332,"2019-11-17"
"1500107","Abaetetuba",7.11970901489258,"2019-11-10"
"1500800","Ananindeua",1.23119604587555,"2019-11-10"
"1501105","Bagre",6.61024904251099,"2019-11-10"
"1501204","Baião",7.84993553161621,"2019-11-10"
"1501303","Barcarena",4.04171943664551,"2019-11-10"
"1501402","Belém",1.60904574394226,"2019-11-10"
"1501501","Benevides",1.42648923397064,"2019-11-10"
"1501782","Breu Branco",6.08805179595947,"2019-11-10"
"1502103","Cametá",7.57397794723511,"2019-11-10"
"1503093","Goianésia do Pará",5.55311822891235,"2019-11-10"
"1503309","Igarapé-Miri",5.19649648666382,"2019-11-10"
"1503804","Jacundá",5.84605836868286,"2019-11-10"
"1504000","Limoeiro do Ajuru",1.96991372108459,"2019-11-10"
"1504422","Marituba",1.42648923397064,"2019-11-10"
"1504604","Mocajuba",8.15561199188232,"2019-11-10"
"1504703","Moju",7.02630805969238,"2019-11-10"
"1505064","Novo Repartimento",14.5366039276123,"2019-11-10"
"1505205","Oeiras do Pará",6.51260232925415,"2019-11-10"
"1506351","Santa Bárbara do Pará",1.55385434627533,"2019-11-10"
"1507953","Tailândia",2.41144609451294,"2019-11-10"
"1508100","Tucuruí",4.3516411781311,"2019-11-10"
"1500107","Abaetetuba",6.97111654281616,"2019-11-03"
"1500800","Ananindeua",5.67199277877808,"2019-11-03"
"1501105","Bagre",6.51684808731079,"2019-11-03"
"1501204","Baião",4.7209997177124,"2019-11-03"
"1501303","Barcarena",6.96687126159668,"2019-11-03"
"1501402","Belém",2.08878779411316,"2019-11-03"
"1501501","Benevides",5.16253232955933,"2019-11-03"
"1501782","Breu Branco",3.76151585578919,"2019-11-03"
"1502103","Cametá",4.16908407211304,"2019-11-03"
"1503093","Goianésia do Pará",4.88657474517822,"2019-11-03"
"1503309","Igarapé-Miri",6.39797353744507,"2019-11-03"
"1503804","Jacundá",3.38366627693176,"2019-11-03"
"1504000","Limoeiro do Ajuru",2.52607464790344,"2019-11-03"
"1504422","Marituba",5.67199277877808,"2019-11-03"
"1504604","Mocajuba",3.67236042022705,"2019-11-03"
"1504703","Moju",7.61218786239624,"2019-11-03"
"1505064","Novo Repartimento",3.31998372077942,"2019-11-03"
"1505205","Oeiras do Pará",4.83562850952148,"2019-11-03"
"1506351","Santa Bárbara do Pará",2.07180571556091,"2019-11-03"
"1507953","Tailândia",7.94333696365356,"2019-11-03"
"1508100","Tucuruí",3.24356460571289,"2019-11-03"
"1500107","Abaetetuba",1.86578381061554,"2019-10-27"
"1500800","Ananindeua",4.93640947341919,"2019-10-27"
"1501105","Bagre",1.64546978473663,"2019-10-27"
"1501204","Baião",1.50777363777161,"2019-10-27"
"1501303","Barcarena",3.62829542160034,"2019-10-27"
"1501402","Belém",2.82965731620789,"2019-10-27"
"1501501","Benevides",4.95017910003662,"2019-10-27"
"1501782","Breu Branco",2.58180427551269,"2019-10-27"
"1502103","Cametá",1.76939642429352,"2019-10-27"
"1503093","Goianésia do Pará",2.60245871543884,"2019-10-27"
"1503309","Igarapé-Miri",1.90020799636841,"2019-10-27"
"1503804","Jacundá",2.25133323669434,"2019-10-27"
"1504000","Limoeiro do Ajuru",1.6317001581192,"2019-10-27"
"1504422","Marituba",4.95017910003662,"2019-10-27"
"1504604","Mocajuba",1.05337607860565,"2019-10-27"
"1504703","Moju",2.8778510093689,"2019-10-27"
"1505064","Novo Repartimento",4.38562488555908,"2019-10-27"
"1505205","Oeiras do Pará",1.79005086421967,"2019-10-27"
"1506351","Santa Bárbara do Pará",3.09128022193909,"2019-10-27"
"1507953","Tailândia",1.18418753147125,"2019-10-27"
"1508100","Tucuruí",3.40798139572144,"2019-10-27"
"1500107","Abaetetuba",9.19122219085693,"2019-10-20"
"1500800","Ananindeua",16.3996200561523,"2019-10-20"
"1501105","Bagre",5.1154146194458,"2019-10-20"
"1501204","Baião",6.31337213516235,"2019-10-20"
"1501303","Barcarena",5.50096416473389,"2019-10-20"
"1501402","Belém",13.315224647522,"2019-10-20"
"1501501","Benevides",17.5975780487061,"2019-10-20"
"1501782","Breu Branco",5.34949827194214,"2019-10-20"
"1502103","Cametá",5.46653985977173,"2019-10-20"
"1503093","Goianésia do Pará",6.78153896331787,"2019-10-20"
"1503309","Igarapé-Miri",4.62659311294556,"2019-10-20"
"1503804","Jacundá",8.37193012237549,"2019-10-20"
"1504000","Limoeiro do Ajuru",4.57839965820312,"2019-10-20"
"1504422","Marituba",17.5975780487061,"2019-10-20"
"1504604","Mocajuba",6.00355529785156,"2019-10-20"
"1504703","Moju",10.3685264587402,"2019-10-20"
"1505064","Novo Repartimento",43.9870567321777,"2019-10-20"
"1505205","Oeiras do Pará",6.45106840133667,"2019-10-20"
"1506351","Santa Bárbara do Pará",18.6096439361572,"2019-10-20"
"1507953","Tailândia",8.4407787322998,"2019-10-20"
"1508100","Tucuruí",6.69203662872315,"2019-10-20"
"1500107","Abaetetuba",3.10504984855652,"2019-10-13"
"1500800","Ananindeua",8.86075210571289,"2019-10-13"
"1501105","Bagre",6.04486417770386,"2019-10-13"
"1501204","Baião",5.14983892440796,"2019-10-13"
"1501303","Barcarena",2.82277250289917,"2019-10-13"
"1501402","Belém",7.0569314956665,"2019-10-13"
"1501501","Benevides",7.97261095046997,"2019-10-13"
"1501782","Breu Branco",4.61970806121826,"2019-10-13"
"1502103","Cametá",4.21350431442261,"2019-10-13"
"1503093","Goianésia do Pará",5.17737817764282,"2019-10-13"
"1503309","Igarapé-Miri",3.08439564704895,"2019-10-13"
"1503804","Jacundá",12.4408540725708,"2019-10-13"
"1504000","Limoeiro do Ajuru",4.35120058059692,"2019-10-13"
"1504422","Marituba",8.00015068054199,"2019-10-13"
"1504604","Mocajuba",4.15154123306274,"2019-10-13"
"1504703","Moju",4.02761459350586,"2019-10-13"
"1505064","Novo Repartimento",8.68863201141357,"2019-10-13"
"1505205","Oeiras do Pará",4.85379219055176,"2019-10-13"
"1506351","Santa Bárbara do Pará",8.87452125549316,"2019-10-13"
"1507953","Tailândia",2.78146386146545,"2019-10-13"
"1508100","Tucuruí",2.67819142341614,"2019-10-13"
"1500107","Abaetetuba",1.2461508512497,"2019-10-06"
"1500800","Ananindeua",1.48711919784546,"2019-10-06"
"1501105","Bagre",3.00177764892578,"2019-10-06"
"1501204","Baião",4.15154123306274,"2019-10-06"
"1501303","Barcarena",1.2048419713974,"2019-10-06"
"1501402","Belém",0.984528005123138,"2019-10-06"
"1501501","Benevides",1.56285214424133,"2019-10-06"
"1501782","Breu Branco",9.98986148834229,"2019-10-06"
"1502103","Cametá",1.32188379764557,"2019-10-06"
"1503093","Goianésia do Pará",9.43907642364502,"2019-10-06"
"1503309","Igarapé-Miri",3.59387135505676,"2019-10-06"
"1503804","Jacundá",4.13088703155518,"2019-10-06"
"1504000","Limoeiro do Ajuru",0.956988751888275,"2019-10-06"
"1504422","Marituba",1.56285214424133,"2019-10-06"
"1504604","Mocajuba",1.30811417102814,"2019-10-06"
"1504703","Moju",3.5663321018219,"2019-10-06"
"1505064","Novo Repartimento",9.15679931640625,"2019-10-06"
"1505205","Oeiras do Pará",1.92774713039398,"2019-10-06"
"1506351","Santa Bárbara do Pará",1.30122935771942,"2019-10-06"
"1507953","Tailândia",0.901910245418549,"2019-10-06"
"1508100","Tucuruí",9.48038482666016,"2019-10-06"
"1500107","Abaetetuba",0.640287399291992,"2019-09-29"
"1500800","Ananindeua",0.736674845218658,"2019-09-29"
"1501105","Bagre",1.25303566455841,"2019-09-29"
"1501204","Baião",1.66612434387207,"2019-09-29"
"1501303","Barcarena",0.660941898822784,"2019-09-29"
"1501402","Belém",0.702250719070435,"2019-09-29"
"1501501","Benevides",0.991412758827209,"2019-09-29"
"1501782","Breu Branco",1.81670129299164,"2019-09-29"
"1502103","Cametá",0.970758378505707,"2019-09-29"
"1503093","Goianésia do Pará",1.89279341697693,"2019-09-29"
"1503309","Igarapé-Miri",0.860601365566254,"2019-09-29"
"1503804","Jacundá",2.76080942153931,"2019-09-29"
"1504000","Limoeiro do Ajuru",0.963873565196991,"2019-09-29"
"1504422","Marituba",0.991412758827209,"2019-09-29"
"1504604","Mocajuba",0.895025491714478,"2019-09-29"
"1504703","Moju",1.06714570522308,"2019-09-29"
"1505064","Novo Repartimento",9.41884899139404,"2019-09-29"
"1505205","Oeiras do Pará",1.04649126529694,"2019-09-29"
"1506351","Santa Bárbara do Pará",0.963873565196991,"2019-09-29"
"1507953","Tailândia",0.853716611862183,"2019-09-29"
"1508100","Tucuruí",2.19399189949036,"2019-09-29"
"1500107","Abaetetuba",3.03893780708313,"2019-09-22"
"1500800","Ananindeua",7.89008665084839,"2019-09-22"
"1501105","Bagre",3.13187170028686,"2019-09-22"
"1501204","Baião",5.53421306610107,"2019-09-22"
"1501303","Barcarena",5.94312191009521,"2019-09-22"
"1501402","Belém",5.06489658355713,"2019-09-22"
"1501501","Benevides",8.50345039367676,"2019-09-22"
"1501782","Breu Branco",1.24996078014374,"2019-09-22"
"1502103","Cametá",5.39945840835571,"2019-09-22"
"1503093","Goianésia do Pará",1.22672724723816,"2019-09-22"
"1503309","Igarapé-Miri",4.90690898895264,"2019-09-22"
"1503804","Jacundá",1.6124027967453,"2019-09-22"
"1504000","Limoeiro do Ajuru",3.09005165100098,"2019-09-22"
"1504422","Marituba",8.50345039367676,"2019-09-22"
"1504604","Mocajuba",5.84554147720337,"2019-09-22"
"1504703","Moju",6.12898969650269,"2019-09-22"
"1505064","Novo Repartimento",5.11136388778687,"2019-09-22"
"1505205","Oeiras do Pará",5.86412811279297,"2019-09-22"
"1506351","Santa Bárbara do Pará",6.63083267211914,"2019-09-22"
"1507953","Tailândia",2.94600415229797,"2019-09-22"
"1508100","Tucuruí",1.17561376094818,"2019-09-22"
"1500107","Abaetetuba",2.72296285629273,"2019-09-15"
"1500800","Ananindeua",1.7425103187561,"2019-09-15"
"1501105","Bagre",1.55199587345123,"2019-09-15"
"1501204","Baião",0.743471086025238,"2019-09-15"
"1501303","Barcarena",1.32895457744598,"2019-09-15"
"1501402","Belém",1.53340911865234,"2019-09-15"
"1501501","Benevides",1.7378636598587,"2019-09-15"
"1501782","Breu Branco",0.71559089422226,"2019-09-15"
"1502103","Cametá",0.659830570220947,"2019-09-15"
"1503093","Goianésia do Pará",0.775997936725616,"2019-09-15"
"1503309","Igarapé-Miri",2.32334709167481,"2019-09-15"
"1503804","Jacundá",0.618010342121124,"2019-09-15"
"1504000","Limoeiro do Ajuru",0.827111601829529,"2019-09-15"
"1504422","Marituba",1.7378636598587,"2019-09-15"
"1504604","Mocajuba",0.59942352771759,"2019-09-15"
"1504703","Moju",2.31405377388,"2019-09-15"
"1505064","Novo Repartimento",1.8912045955658,"2019-09-15"
"1505205","Oeiras do Pará",2.31405377388,"2019-09-15"
"1506351","Santa Bárbara do Pará",2.01201868057251,"2019-09-15"
"1507953","Tailândia",0.79458475112915,"2019-09-15"
"1508100","Tucuruí",0.859638452529907,"2019-09-15"
"1500107","Abaetetuba",3.74988222122192,"2019-09-08"
"1500800","Ananindeua",18.2103958129883,"2019-09-08"
"1501105","Bagre",4.00545024871826,"2019-09-08"
"1501204","Baião",2.94135737419128,"2019-09-08"
"1501303","Barcarena",5.97564888000488,"2019-09-08"
"1501402","Belém",16.9000263214111,"2019-09-08"
"1501501","Benevides",15.8777532577515,"2019-09-08"
"1501782","Breu Branco",0.631950438022614,"2019-09-08"
"1502103","Cametá",4.21919870376587,"2019-09-08"
"1503093","Goianésia do Pará",0.659830570220947,"2019-09-08"
"1503309","Igarapé-Miri",3.43855381011963,"2019-09-08"
"1503804","Jacundá",0.692357420921326,"2019-09-08"
"1504000","Limoeiro do Ajuru",2.4720413684845,"2019-09-08"
"1504422","Marituba",15.8777532577515,"2019-09-08"
"1504604","Mocajuba",2.90883064270019,"2019-09-08"
"1504703","Moju",3.29450631141663,"2019-09-08"
"1505064","Novo Repartimento",4.35395240783691,"2019-09-08"
"1505205","Oeiras do Pará",2.96459102630615,"2019-09-08"
"1506351","Santa Bárbara do Pará",19.9900798797607,"2019-09-08"
"1507953","Tailândia",0.669123947620392,"2019-09-08"
"1508100","Tucuruí",0.497196286916733,"2019-09-08"
"1500107","Abaetetuba",4.02403736114502,"2019-09-01"
"1500800","Ananindeua",2.8995373249054,"2019-09-01"
"1501105","Bagre",5.23682451248169,"2019-09-01"
"1501204","Baião",4.86044216156006,"2019-09-01"
"1501303","Barcarena",3.15975213050842,"2019-09-01"
"1501402","Belém",2.43951439857483,"2019-09-01"
"1501501","Benevides",2.05848550796509,"2019-09-01"
"1501782","Breu Branco",3.44784712791443,"2019-09-01"
"1502103","Cametá",3.37814688682556,"2019-09-01"
"1503093","Goianésia do Pará",2.71366930007935,"2019-09-01"
"1503309","Igarapé-Miri",3.72664880752564,"2019-09-01"
"1503804","Jacundá",1.50088214874268,"2019-09-01"
"1504000","Limoeiro do Ajuru",2.89489054679871,"2019-09-01"
"1504422","Marituba",2.66720271110535,"2019-09-01"
"1504604","Mocajuba",3.206218957901,"2019-09-01"
"1504703","Moju",4.51658725738525,"2019-09-01"
"1505064","Novo Repartimento",2.65326237678528,"2019-09-01"
"1505205","Oeiras do Pará",4.46547269821167,"2019-09-01"
"1506351","Santa Bárbara do Pará",2.27688026428223,"2019-09-01"
"1507953","Tailândia",4.01474332809448,"2019-09-01"
"1508100","Tucuruí",2.65326237678528,"2019-09-01"
"1500107","Abaetetuba",3.96070027351379,"2019-08-25"
"1500800","Ananindeua",2.27381563186646,"2019-08-25"
"1501105","Bagre",7.03448152542114,"2019-08-25"
"1501204","Baião",4.44328832626343,"2019-08-25"
"1501303","Barcarena",2.48250246047974,"2019-08-25"
"1501402","Belém",2.12164831161499,"2019-08-25"
"1501501","Benevides",2.43902611732483,"2019-08-25"
"1501782","Breu Branco",1.71731781959534,"2019-08-25"
"1502103","Cametá",7.8822717666626,"2019-08-25"
"1503093","Goianésia do Pará",1.17386281490326,"2019-08-25"
"1503309","Igarapé-Miri",4.52154541015625,"2019-08-25"
"1503804","Jacundá",0.117386281490326,"2019-08-25"
"1504000","Limoeiro do Ajuru",3.66940808296204,"2019-08-25"
"1504422","Marituba",2.43902611732483,"2019-08-25"
"1504604","Mocajuba",5.49976491928101,"2019-08-25"
"1504703","Moju",4.14330101013184,"2019-08-25"
"1505064","Novo Repartimento",1.53906452655792,"2019-08-25"
"1505205","Oeiras do Pará",8.66049861907959,"2019-08-25"
"1506351","Santa Bárbara do Pará",2.78248953819275,"2019-08-25"
"1507953","Tailândia",1.79557538032532,"2019-08-25"
"1508100","Tucuruí",0.634755492210388,"2019-08-25"
"1500107","Abaetetuba",2.57815051078796,"2019-08-18"
"1500800","Ananindeua",7.47794103622437,"2019-08-18"
"1501105","Bagre",4.35633516311646,"2019-08-18"
"1501204","Baião",3.06073880195618,"2019-08-18"
"1501303","Barcarena",7.64315176010132,"2019-08-18"
"1501402","Belém",1.96078586578369,"2019-08-18"
"1501501","Benevides",7.38229274749756,"2019-08-18"
"1501782","Breu Branco",3.32594466209412,"2019-08-18"
"1502103","Cametá",1.83905172348023,"2019-08-18"
"1503093","Goianésia do Pará",2.73031783103943,"2019-08-18"
"1503309","Igarapé-Miri",1.78688013553619,"2019-08-18"
"1503804","Jacundá",0.834746897220612,"2019-08-18"
"1504000","Limoeiro do Ajuru",2.59554100036621,"2019-08-18"
"1504422","Marituba",7.47794103622437,"2019-08-18"
"1504604","Mocajuba",2.45641660690308,"2019-08-18"
"1504703","Moju",6.64754152297974,"2019-08-18"
"1505064","Novo Repartimento",2.33468270301819,"2019-08-18"
"1505205","Oeiras do Pará",3.07378149032593,"2019-08-18"
"1506351","Santa Bárbara do Pará",2.9781334400177,"2019-08-18"
"1507953","Tailândia",2.79118490219116,"2019-08-18"
"1508100","Tucuruí",0.526064395904541,"2019-08-18"
"1500107","Abaetetuba",2.25207734107971,"2019-08-11"
"1500800","Ananindeua",1.63906037807465,"2019-08-11"
"1501105","Bagre",6.45624589920044,"2019-08-11"
"1501204","Baião",1.56949806213379,"2019-08-11"
"1501303","Barcarena",2.16947245597839,"2019-08-11"
"1501402","Belém",1.43472111225128,"2019-08-11"
"1501501","Benevides",1.71297025680542,"2019-08-11"
"1501782","Breu Branco",0.556497931480408,"2019-08-11"
"1502103","Cametá",5.73453712463379,"2019-08-11"
"1503093","Goianésia do Pará",0.304334789514542,"2019-08-11"
"1503309","Igarapé-Miri",3.55202198028564,"2019-08-11"
"1503804","Jacundá",0.104343362152576,"2019-08-11"
"1504000","Limoeiro do Ajuru",4.89109468460083,"2019-08-11"
"1504422","Marituba",1.71297025680542,"2019-08-11"
"1504604","Mocajuba",2.94335222244263,"2019-08-11"
"1504703","Moju",2.47380709648132,"2019-08-11"
"1505064","Novo Repartimento",0.395635217428207,"2019-08-11"
"1505205","Oeiras do Pará",5.75192785263062,"2019-08-11"
"1506351","Santa Bárbara do Pará",1.71731781959534,"2019-08-11"
"1507953","Tailândia",0.808661043643951,"2019-08-11"
"1508100","Tucuruí",0.582583785057068,"2019-08-11"
"1500107","Abaetetuba",12.0907869338989,"2019-08-04"
"1500800","Ananindeua",13.4820327758789,"2019-08-04"
"1501105","Bagre",9.95609569549561,"2019-08-04"
"1501204","Baião",8.32138347625732,"2019-08-04"
"1501303","Barcarena",12.1951303482056,"2019-08-04"
"1501402","Belém",10.195216178894,"2019-08-04"
"1501501","Benevides",14.4341650009155,"2019-08-04"
"1501782","Breu Branco",1.6564507484436,"2019-08-04"
"1502103","Cametá",17.4340362548828,"2019-08-04"
"1503093","Goianésia do Pará",1.40863537788391,"2019-08-04"
"1503309","Igarapé-Miri",11.5342893600464,"2019-08-04"
"1503804","Jacundá",0.386939972639084,"2019-08-04"
"1504000","Limoeiro do Ajuru",16.4905986785889,"2019-08-04"
"1504422","Marituba",14.4341650009155,"2019-08-04"
"1504604","Mocajuba",10.0647869110107,"2019-08-04"
"1504703","Moju",11.7908000946045,"2019-08-04"
"1505064","Novo Repartimento",0.999957203865051,"2019-08-04"
"1505205","Oeiras do Pará",13.9646196365356,"2019-08-04"
"1506351","Santa Bárbara do Pará",13.9124479293823,"2019-08-04"
"1507953","Tailândia",6.83883810043335,"2019-08-04"
"1508100","Tucuruí",1.5303692817688,"2019-08-04"
"1500107","Abaetetuba",3.04645943641663,"2019-07-28"
"1500800","Ananindeua",4.07637071609497,"2019-07-28"
"1501105","Bagre",3.77778291702271,"2019-07-28"
"1501204","Baião",4.61729049682617,"2019-07-28"
"1501303","Barcarena",3.7042179107666,"2019-07-28"
"1501402","Belém",4.79471158981323,"2019-07-28"
"1501501","Benevides",2.7954728603363,"2019-07-28"
"1501782","Breu Branco",2.53150391578674,"2019-07-28"
"1502103","Cametá",4.88991403579712,"2019-07-28"
"1503093","Goianésia do Pará",1.9949117898941,"2019-07-28"
"1503309","Igarapé-Miri",3.68690848350525,"2019-07-28"
"1503804","Jacundá",0.060583002865314,"2019-07-28"
"1504000","Limoeiro do Ajuru",3.20657181739807,"2019-07-28"
"1504422","Marituba",3.35370182991028,"2019-07-28"
"1504604","Mocajuba",4.88125896453857,"2019-07-28"
"1504703","Moju",4.26677417755127,"2019-07-28"
"1505064","Novo Repartimento",0.291291892528534,"2019-07-28"
