"cd_mun","nm_mun","precipitation","date"
"1507953","Tailândia",0.030970066785812,"2020-07-26"
"1508100","Tucuruí",0.007742516696453,"2020-07-26"
"1500107","Abaetetuba",2.13693475723267,"2020-07-19"
"1500800","Ananindeua",2.11370706558227,"2020-07-19"
"1501105","Bagre",1.84271907806397,"2020-07-19"
"1501204","Baião",0.201305449008942,"2020-07-19"
"1501303","Barcarena",1.88143169879913,"2020-07-19"
"1501402","Belém",1.88917422294617,"2020-07-19"
"1501501","Benevides",1.53301846981049,"2020-07-19"
"1501782","Breu Branco",0.038712583482265,"2020-07-19"
"1502103","Cametá",0.828449368476868,"2020-07-19"
"1503093","Goianésia do Pará",0.023227550089359,"2020-07-19"
"1503309","Igarapé-Miri",1.78852140903473,"2020-07-19"
"1503804","Jacundá",5.6e-14,"2020-07-19"
"1504000","Limoeiro do Ajuru",1.42462313175201,"2020-07-19"
"1504422","Marituba",1.8272340297699,"2020-07-19"
"1504604","Mocajuba",0.464551031589508,"2020-07-19"
"1504703","Moju",1.45559322834015,"2020-07-19"
"1505064","Novo Repartimento",0.170335382223129,"2020-07-19"
"1505205","Oeiras do Pará",1.21557509899139,"2020-07-19"
"1506351","Santa Bárbara do Pará",1.9201443195343,"2020-07-19"
"1507953","Tailândia",0.480036079883575,"2020-07-19"
"1508100","Tucuruí",0.038712583482265,"2020-07-19"
"1500107","Abaetetuba",3.12797713279724,"2020-07-12"
"1500800","Ananindeua",3.09700679779053,"2020-07-12"
"1501105","Bagre",7.25473880767822,"2020-07-12"
"1501204","Baião",4.45194721221924,"2020-07-12"
"1501303","Barcarena",1.74980890750885,"2020-07-12"
"1501402","Belém",2.96538424491882,"2020-07-12"
"1501501","Benevides",2.46986293792725,"2020-07-12"
"1501782","Breu Branco",2.46986293792725,"2020-07-12"
"1502103","Cametá",4.20418691635132,"2020-07-12"
"1503093","Goianésia do Pará",2.48534798622131,"2020-07-12"
"1503309","Igarapé-Miri",3.41445016860962,"2020-07-12"
"1503804","Jacundá",2.71762347221375,"2020-07-12"
"1504000","Limoeiro do Ajuru",4.52163028717041,"2020-07-12"
"1504422","Marituba",2.6169707775116,"2020-07-12"
"1504604","Mocajuba",2.35372519493103,"2020-07-12"
"1504703","Moju",3.68543815612793,"2020-07-12"
"1505064","Novo Repartimento",1.44010818004608,"2020-07-12"
"1505205","Oeiras do Pará",4.924241065979,"2020-07-12"
"1506351","Santa Bárbara do Pará",2.9576416015625,"2020-07-12"
"1507953","Tailândia",2.43889284133911,"2020-07-12"
"1508100","Tucuruí",1.64141368865967,"2020-07-12"
"1500107","Abaetetuba",7.64960718154907,"2020-07-05"
"1500800","Ananindeua",12.4035129547119,"2020-07-05"
"1501105","Bagre",4.14224672317505,"2020-07-05"
"1501204","Baião",4.81584596633911,"2020-07-05"
"1501303","Barcarena",12.117039680481,"2020-07-05"
"1501402","Belém",5.65203762054443,"2020-07-05"
"1501501","Benevides",10.9943742752075,"2020-07-05"
"1501782","Breu Branco",4.28161191940308,"2020-07-05"
"1502103","Cametá",8.29223537445068,"2020-07-05"
"1503093","Goianésia do Pará",2.97312664985657,"2020-07-05"
"1503309","Igarapé-Miri",10.3749723434448,"2020-07-05"
"1503804","Jacundá",0.363898307085037,"2020-07-05"
"1504000","Limoeiro do Ajuru",6.65856456756592,"2020-07-05"
"1504422","Marituba",12.4035129547119,"2020-07-05"
"1504604","Mocajuba",8.93486499786377,"2020-07-05"
"1504703","Moju",9.60846328735352,"2020-07-05"
"1505064","Novo Repartimento",2.09822225570679,"2020-07-05"
"1505205","Oeiras do Pará",5.28813934326172,"2020-07-05"
"1506351","Santa Bárbara do Pará",7.81219959259033,"2020-07-05"
"1507953","Tailândia",6.12433099746704,"2020-07-05"
"1508100","Tucuruí",3.56930041313171,"2020-07-05"
"1500107","Abaetetuba",9.68215847015381,"2020-06-28"
"1500800","Ananindeua",12.4242897033691,"2020-06-28"
"1501105","Bagre",13.6242036819458,"2020-06-28"
"1501204","Baião",2.87976717948914,"2020-06-28"
"1501303","Barcarena",5.65366077423096,"2020-06-28"
"1501402","Belém",12.6254501342773,"2020-06-28"
"1501501","Benevides",7.9405345916748,"2020-06-28"
"1501782","Breu Branco",2.14923810958862,"2020-06-28"
"1502103","Cametá",7.16765594482422,"2020-06-28"
"1503093","Goianésia do Pará",1.05873799324036,"2020-06-28"
"1503309","Igarapé-Miri",6.55358791351318,"2020-06-28"
"1503804","Jacundá",0.614068031311035,"2020-06-28"
"1504000","Limoeiro do Ajuru",8.80869960784912,"2020-06-28"
"1504422","Marituba",9.94155025482178,"2020-06-28"
"1504604","Mocajuba",3.66852712631226,"2020-06-28"
"1504703","Moju",8.84046173095703,"2020-06-28"
"1505064","Novo Repartimento",1.33930361270904,"2020-06-28"
"1505205","Oeiras do Pará",11.9994611740112,"2020-06-28"
"1506351","Santa Bárbara do Pará",11.275559425354,"2020-06-28"
"1507953","Tailândia",2.39274787902832,"2020-06-28"
"1508100","Tucuruí",3.48324799537659,"2020-06-28"
"1500107","Abaetetuba",9.00402641296387,"2020-06-21"
"1500800","Ananindeua",6.80619382858276,"2020-06-21"
"1501105","Bagre",7.9523754119873,"2020-06-21"
"1501204","Baião",3.81075930595398,"2020-06-21"
"1501303","Barcarena",7.10160112380981,"2020-06-21"
"1501402","Belém",7.47972297668457,"2020-06-21"
"1501501","Benevides",8.44275188446045,"2020-06-21"
"1501782","Breu Branco",1.15209007263184,"2020-06-21"
"1502103","Cametá",6.68803024291992,"2020-06-21"
"1503093","Goianésia do Pará",0.785784482955933,"2020-06-21"
"1503309","Igarapé-Miri",7.47972297668457,"2020-06-21"
"1503804","Jacundá",0.762151837348938,"2020-06-21"
"1504000","Limoeiro do Ajuru",10.256555557251,"2020-06-21"
"1504422","Marituba",8.44275188446045,"2020-06-21"
"1504604","Mocajuba",6.05585813522339,"2020-06-21"
"1504703","Moju",8.70271110534668,"2020-06-21"
"1505064","Novo Repartimento",1.16390645503998,"2020-06-21"
"1505205","Oeiras do Pará",7.88147735595703,"2020-06-21"
"1506351","Santa Bárbara do Pará",9.62438297271729,"2020-06-21"
"1507953","Tailândia",4.99829816818237,"2020-06-21"
"1508100","Tucuruí",1.34705913066864,"2020-06-21"
"1500107","Abaetetuba",16.6196384429932,"2020-06-14"
"1500800","Ananindeua",15.4852714538574,"2020-06-14"
"1501105","Bagre",19.2487659454346,"2020-06-14"
"1501204","Baião",7.50335597991943,"2020-06-14"
"1501303","Barcarena",15.526629447937,"2020-06-14"
"1501402","Belém",13.7600908279419,"2020-06-14"
"1501501","Benevides",14.9358139038086,"2020-06-14"
"1501782","Breu Branco",1.49476289749146,"2020-06-14"
"1502103","Cametá",16.6609954833984,"2020-06-14"
"1503093","Goianésia do Pará",1.46522223949432,"2020-06-14"
"1503309","Igarapé-Miri",10.9300851821899,"2020-06-14"
"1503804","Jacundá",1.60110974311829,"2020-06-14"
"1504000","Limoeiro do Ajuru",20.1822528839111,"2020-06-14"
"1504422","Marituba",15.4852714538574,"2020-06-14"
"1504604","Mocajuba",8.67317008972168,"2020-06-14"
"1504703","Moju",16.7378005981445,"2020-06-14"
"1505064","Novo Repartimento",4.22432994842529,"2020-06-14"
"1505205","Oeiras do Pará",17.8839817047119,"2020-06-14"
"1506351","Santa Bárbara do Pará",13.1338262557983,"2020-06-14"
"1507953","Tailândia",6.58759212493896,"2020-06-14"
"1508100","Tucuruí",1.2407124042511,"2020-06-14"
"1500107","Abaetetuba",19.1010627746582,"2020-06-07"
"1500800","Ananindeua",15.8220357894897,"2020-06-07"
"1501105","Bagre",18.1203098297119,"2020-06-07"
"1501204","Baião",16.6078205108643,"2020-06-07"
"1501303","Barcarena",16.3183212280273,"2020-06-07"
"1501402","Belém",17.2813510894775,"2020-06-07"
"1501501","Benevides",14.4277124404907,"2020-06-07"
"1501782","Breu Branco",11.1900434494019,"2020-06-07"
"1502103","Cametá",21.4997730255127,"2020-06-07"
"1503093","Goianésia do Pará",11.2432174682617,"2020-06-07"
"1503309","Igarapé-Miri",12.3893995285034,"2020-06-07"
"1503804","Jacundá",6.77665281295776,"2020-06-07"
"1504000","Limoeiro do Ajuru",18.3920841217041,"2020-06-07"
"1504422","Marituba",14.4277124404907,"2020-06-07"
"1504604","Mocajuba",17.0154838562012,"2020-06-07"
"1504703","Moju",19.8750305175781,"2020-06-07"
"1505064","Novo Repartimento",10.8060140609741,"2020-06-07"
"1505205","Oeiras do Pará",22.2382926940918,"2020-06-07"
"1506351","Santa Bárbara do Pará",17.0450248718262,"2020-06-07"
"1507953","Tailândia",15.4734563827515,"2020-06-07"
"1508100","Tucuruí",9.21672058105469,"2020-06-07"
"1500107","Abaetetuba",45.7318954467773,"2020-05-31"
"1500800","Ananindeua",89.6360092163086,"2020-05-31"
"1501105","Bagre",35.6520614624023,"2020-05-31"
"1501204","Baião",16.5604782104492,"2020-05-31"
"1501303","Barcarena",62.0486602783203,"2020-05-31"
"1501402","Belém",92.4463806152344,"2020-05-31"
"1501501","Benevides",83.0014724731445,"2020-05-31"
"1501782","Breu Branco",14.698431968689,"2020-05-31"
"1502103","Cametá",29.2485961914062,"2020-05-31"
"1503093","Goianésia do Pará",15.8420505523682,"2020-05-31"
"1503309","Igarapé-Miri",32.2900352478027,"2020-05-31"
"1503804","Jacundá",13.8900709152222,"2020-05-31"
"1504000","Limoeiro do Ajuru",31.9007453918457,"2020-05-31"
"1504422","Marituba",83.0014724731445,"2020-05-31"
"1504604","Mocajuba",15.2409172058105,"2020-05-31"
"1504703","Moju",53.2241172790527,"2020-05-31"
"1505064","Novo Repartimento",17.234920501709,"2020-05-31"
"1505205","Oeiras do Pará",35.7499008178711,"2020-05-31"
"1506351","Santa Bárbara do Pará",90.8246917724609,"2020-05-31"
"1507953","Tailândia",17.3167991638184,"2020-05-31"
"1508100","Tucuruí",17.0516471862793,"2020-05-31"
"1500107","Abaetetuba",22.1319541931152,"2020-05-24"
"1500800","Ananindeua",22.0806369781494,"2020-05-24"
"1501105","Bagre",24.521821975708,"2020-05-24"
"1501204","Baião",45.554141998291,"2020-05-24"
"1501303","Barcarena",18.7230892181396,"2020-05-24"
"1501402","Belém",12.2939004898071,"2020-05-24"
"1501501","Benevides",23.9353523254395,"2020-05-24"
"1501782","Breu Branco",50.2239151000977,"2020-05-24"
"1502103","Cametá",15.6807708740234,"2020-05-24"
"1503093","Goianésia do Pará",41.7200889587402,"2020-05-24"
"1503309","Igarapé-Miri",17.5281543731689,"2020-05-24"
"1503804","Jacundá",26.4425144195557,"2020-05-24"
"1504000","Limoeiro do Ajuru",21.3768711090088,"2020-05-24"
"1504422","Marituba",23.9353523254395,"2020-05-24"
"1504604","Mocajuba",13.8847026824951,"2020-05-24"
"1504703","Moju",60.8537063598633,"2020-05-24"
"1505064","Novo Repartimento",42.6950950622559,"2020-05-24"
"1505205","Oeiras do Pará",15.8933658599854,"2020-05-24"
"1506351","Santa Bárbara do Pará",17.8800373077393,"2020-05-24"
"1507953","Tailândia",61.924015045166,"2020-05-24"
"1508100","Tucuruí",31.1562767028809,"2020-05-24"
"1500107","Abaetetuba",21.2669067382812,"2020-05-17"
"1500800","Ananindeua",19.8373851776123,"2020-05-17"
"1501105","Bagre",26.897029876709,"2020-05-17"
"1501204","Baião",23.2609100341797,"2020-05-17"
"1501303","Barcarena",18.884370803833,"2020-05-17"
"1501402","Belém",16.2745723724365,"2020-05-17"
"1501501","Benevides",18.972339630127,"2020-05-17"
"1501782","Breu Branco",24.3898658752441,"2020-05-17"
"1502103","Cametá",26.4131908416748,"2020-05-17"
"1503093","Goianésia do Pará",20.6144580841064,"2020-05-17"
"1503309","Igarapé-Miri",20.9516792297363,"2020-05-17"
"1503804","Jacundá",13.6354532241821,"2020-05-17"
"1504000","Limoeiro do Ajuru",25.4235210418701,"2020-05-17"
"1504422","Marituba",19.8373851776123,"2020-05-17"
"1504604","Mocajuba",19.07497215271,"2020-05-17"
"1504703","Moju",29.6974296569824,"2020-05-17"
"1505064","Novo Repartimento",24.7784042358398,"2020-05-17"
"1505205","Oeiras do Pará",28.0773029327393,"2020-05-17"
"1506351","Santa Bárbara do Pará",17.7920665740967,"2020-05-17"
"1507953","Tailândia",30.1006278991699,"2020-05-17"
"1508100","Tucuruí",27.1242866516113,"2020-05-17"
"1500107","Abaetetuba",18.6351184844971,"2020-05-10"
"1500800","Ananindeua",19.5588092803955,"2020-05-10"
"1501105","Bagre",23.5028285980225,"2020-05-10"
"1501204","Baião",18.4811706542969,"2020-05-10"
"1501303","Barcarena",16.2305870056152,"2020-05-10"
"1501402","Belém",16.1646099090576,"2020-05-10"
"1501501","Benevides",18.8183917999268,"2020-05-10"
"1501782","Breu Branco",9.65478038787842,"2020-05-10"
"1502103","Cametá",16.3991966247559,"2020-05-10"
"1503093","Goianésia do Pará",9.64011859893799,"2020-05-10"
"1503309","Igarapé-Miri",10.7030973434448,"2020-05-10"
"1503804","Jacundá",5.16094541549683,"2020-05-10"
"1504000","Limoeiro do Ajuru",19.3315544128418,"2020-05-10"
"1504422","Marituba",19.4781703948975,"2020-05-10"
"1504604","Mocajuba",7.47017574310303,"2020-05-10"
"1504703","Moju",18.1146259307861,"2020-05-10"
"1505064","Novo Repartimento",9.99933242797852,"2020-05-10"
"1505205","Oeiras do Pará",27.8720397949219,"2020-05-10"
"1506351","Santa Bárbara do Pará",18.9650096893311,"2020-05-10"
"1507953","Tailândia",12.5798053741455,"2020-05-10"
"1508100","Tucuruí",10.2265892028809,"2020-05-10"
"1500107","Abaetetuba",18.143949508667,"2020-05-03"
"1500800","Ananindeua",14.9696750640869,"2020-05-03"
"1501105","Bagre",24.7637424468994,"2020-05-03"
"1501204","Baião",24.8223876953125,"2020-05-03"
"1501303","Barcarena",12.3085622787476,"2020-05-03"
"1501402","Belém",12.8950338363647,"2020-05-03"
"1501501","Benevides",13.1442832946777,"2020-05-03"
"1501782","Breu Branco",19.9326877593994,"2020-05-03"
"1502103","Cametá",24.9616756439209,"2020-05-03"
"1503093","Goianésia do Pará",17.7407512664795,"2020-05-03"
"1503309","Igarapé-Miri",26.8090591430664,"2020-05-03"
"1503804","Jacundá",13.6134605407715,"2020-05-03"
"1504000","Limoeiro do Ajuru",24.6097927093506,"2020-05-03"
"1504422","Marituba",13.1442832946777,"2020-05-03"
"1504604","Mocajuba",22.2565765380859,"2020-05-03"
"1504703","Moju",26.1859340667725,"2020-05-03"
"1505064","Novo Repartimento",23.5688076019287,"2020-05-03"
"1505205","Oeiras do Pará",23.202262878418,"2020-05-03"
"1506351","Santa Bárbara do Pará",14.3172245025635,"2020-05-03"
"1507953","Tailândia",12.4331874847412,"2020-05-03"
"1508100","Tucuruí",15.8787050247192,"2020-05-03"
"1500107","Abaetetuba",28.4321956634521,"2020-04-26"
"1500800","Ananindeua",23.6071510314941,"2020-04-26"
"1501105","Bagre",41.0936584472656,"2020-04-26"
"1501204","Baião",23.2840709686279,"2020-04-26"
"1501303","Barcarena",27.4267959594727,"2020-04-26"
"1501402","Belém",20.9816951751709,"2020-04-26"
"1501501","Benevides",20.4768009185791,"2020-04-26"
"1501782","Breu Branco",29.059642791748,"2020-04-26"
"1502103","Cametá",38.2720565795898,"2020-04-26"
"1503093","Goianésia do Pará",28.5538120269775,"2020-04-26"
"1503309","Igarapé-Miri",32.3121643066406,"2020-04-26"
"1503804","Jacundá",14.3465490341187,"2020-04-26"
"1504000","Limoeiro do Ajuru",29.9820041656494,"2020-04-26"
"1504422","Marituba",22.4788208007812,"2020-04-26"
"1504604","Mocajuba",30.8870868682861,"2020-04-26"
"1504703","Moju",28.9869804382324,"2020-04-26"
"1505064","Novo Repartimento",19.9499530792236,"2020-04-26"
"1505205","Oeiras do Pará",30.1576747894287,"2020-04-26"
"1506351","Santa Bárbara do Pará",21.627082824707,"2020-04-26"
"1507953","Tailândia",16.6703281402588,"2020-04-26"
"1508100","Tucuruí",20.6731052398682,"2020-04-26"
"1500107","Abaetetuba",27.8658351898193,"2020-04-19"
"1500800","Ananindeua",28.8800144195557,"2020-04-19"
"1501105","Bagre",54.4013786315918,"2020-04-19"
"1501204","Baião",71.8180770874023,"2020-04-19"
"1501303","Barcarena",31.0532627105713,"2020-04-19"
"1501402","Belém",28.2126750946045,"2020-04-19"
"1501501","Benevides",27.9492530822754,"2020-04-19"
"1501782","Breu Branco",36.1461181640625,"2020-04-19"
"1502103","Cametá",72.7444458007812,"2020-04-19"
"1503093","Goianésia do Pará",38.2754592895508,"2020-04-19"
"1503309","Igarapé-Miri",52.0086135864258,"2020-04-19"
"1503804","Jacundá",30.0873737335205,"2020-04-19"
"1504000","Limoeiro do Ajuru",18.1850147247314,"2020-04-19"
"1504422","Marituba",28.4278030395508,"2020-04-19"
"1504604","Mocajuba",79.7734680175781,"2020-04-19"
"1504703","Moju",74.5664596557617,"2020-04-19"
"1505064","Novo Repartimento",45.6776657104492,"2020-04-19"
"1505205","Oeiras do Pará",70.48779296875,"2020-04-19"
"1506351","Santa Bárbara do Pará",28.3443870544434,"2020-04-19"
"1507953","Tailândia",61.5225982666016,"2020-04-19"
"1508100","Tucuruí",71.7609939575195,"2020-04-19"
"1500107","Abaetetuba",50.0636711120605,"2020-04-12"
"1500800","Ananindeua",35.7729339599609,"2020-04-12"
"1501105","Bagre",36.8134613037109,"2020-04-12"
"1501204","Baião",47.341625213623,"2020-04-12"
"1501303","Barcarena",42.9073257446289,"2020-04-12"
"1501402","Belém",34.526065826416,"2020-04-12"
"1501501","Benevides",30.0698127746582,"2020-04-12"
"1501782","Breu Branco",159.630355834961,"2020-04-12"
"1502103","Cametá",65.2588195800781,"2020-04-12"
"1503093","Goianésia do Pará",170.386825561523,"2020-04-12"
"1503309","Igarapé-Miri",51.7100677490234,"2020-04-12"
"1503804","Jacundá",82.7413787841797,"2020-04-12"
"1504000","Limoeiro do Ajuru",45.7962074279785,"2020-04-12"
"1504422","Marituba",33.1826019287109,"2020-04-12"
"1504604","Mocajuba",36.3919792175293,"2020-04-12"
"1504703","Moju",94.9817962646484,"2020-04-12"
"1505064","Novo Repartimento",68.3452682495117,"2020-04-12"
"1505205","Oeiras do Pará",32.9894218444824,"2020-04-12"
"1506351","Santa Bárbara do Pará",32.6601448059082,"2020-04-12"
"1507953","Tailândia",207.99055480957,"2020-04-12"
"1508100","Tucuruí",70.4921798706055,"2020-04-12"
"1500107","Abaetetuba",41.7131385803223,"2020-04-05"
"1500800","Ananindeua",45.1552085876465,"2020-04-05"
"1501105","Bagre",33.9597015380859,"2020-04-05"
"1501204","Baião",143.192718505859,"2020-04-05"
"1501303","Barcarena",45.1244735717773,"2020-04-05"
"1501402","Belém",40.562858581543,"2020-04-05"
"1501501","Benevides",46.0727996826172,"2020-04-05"
"1501782","Breu Branco",117.113777160645,"2020-04-05"
"1502103","Cametá",34.5611877441406,"2020-04-05"
"1503093","Goianésia do Pará",58.1156539916992,"2020-04-05"
"1503309","Igarapé-Miri",32.0981750488281,"2020-04-05"
"1503804","Jacundá",15.1951551437378,"2020-04-05"
"1504000","Limoeiro do Ajuru",34.126537322998,"2020-04-05"
"1504422","Marituba",46.0727996826172,"2020-04-05"
"1504604","Mocajuba",29.081974029541,"2020-04-05"
"1504703","Moju",56.4648666381836,"2020-04-05"
"1505064","Novo Repartimento",79.5890731811523,"2020-04-05"
"1505205","Oeiras do Pará",32.0586585998535,"2020-04-05"
"1506351","Santa Bárbara do Pará",44.5405540466309,"2020-04-05"
"1507953","Tailândia",43.6361312866211,"2020-04-05"
"1508100","Tucuruí",146.125503540039,"2020-04-05"
"1500107","Abaetetuba",27.023754119873,"2020-03-29"
"1500800","Ananindeua",19.6894016265869,"2020-03-29"
"1501105","Bagre",37.0754928588867,"2020-03-29"
"1501204","Baião",21.0168190002441,"2020-03-29"
"1501303","Barcarena",19.9533748626709,"2020-03-29"
"1501402","Belém",17.0910625457764,"2020-03-29"
"1501501","Benevides",19.508243560791,"2020-03-29"
"1501782","Breu Branco",23.3042144775391,"2020-03-29"
"1502103","Cametá",30.4191932678223,"2020-03-29"
"1503093","Goianésia do Pará",33.547004699707,"2020-03-29"
"1503309","Igarapé-Miri",30.3420162200928,"2020-03-29"
"1503804","Jacundá",14.3565902709961,"2020-03-29"
"1504000","Limoeiro do Ajuru",38.1986808776855,"2020-03-29"
"1504422","Marituba",19.508243560791,"2020-03-29"
"1504604","Mocajuba",28.8492832183838,"2020-03-29"
"1504703","Moju",28.5200023651123,"2020-03-29"
"1505064","Novo Repartimento",29.8810272216797,"2020-03-29"
"1505205","Oeiras do Pará",36.0092430114746,"2020-03-29"
"1506351","Santa Bárbara do Pará",17.329158782959,"2020-03-29"
"1507953","Tailândia",26.5618877410889,"2020-03-29"
"1508100","Tucuruí",17.078634262085,"2020-03-29"
"1500107","Abaetetuba",37.6189727783203,"2020-03-22"
"1500800","Ananindeua",33.9699096679688,"2020-03-22"
"1501105","Bagre",33.7473449707031,"2020-03-22"
"1501204","Baião",27.5724086761475,"2020-03-22"
"1501303","Barcarena",28.0227184295654,"2020-03-22"
"1501402","Belém",36.1541709899902,"2020-03-22"
"1501501","Benevides",29.8705406188965,"2020-03-22"
"1501782","Breu Branco",19.109691619873,"2020-03-22"
"1502103","Cametá",51.6872673034668,"2020-03-22"
"1503093","Goianésia do Pará",26.8011894226074,"2020-03-22"
"1503309","Igarapé-Miri",37.3342933654785,"2020-03-22"
"1503804","Jacundá",23.4316310882568,"2020-03-22"
"1504000","Limoeiro do Ajuru",43.9698905944824,"2020-03-22"
"1504422","Marituba",31.2732315063477,"2020-03-22"
"1504604","Mocajuba",26.9771728515625,"2020-03-22"
"1504703","Moju",25.124174118042,"2020-03-22"
"1505064","Novo Repartimento",159.740875244141,"2020-03-22"
"1505205","Oeiras do Pará",41.2732048034668,"2020-03-22"
"1506351","Santa Bárbara do Pará",34.28564453125,"2020-03-22"
"1507953","Tailândia",20.7349472045898,"2020-03-22"
"1508100","Tucuruí",59.1613731384277,"2020-03-22"
"1500107","Abaetetuba",135.993515014648,"2020-03-15"
"1500800","Ananindeua",35.5434074401855,"2020-03-15"
"1501105","Bagre",268.746887207031,"2020-03-15"
"1501204","Baião",87.6706314086914,"2020-03-15"
"1501303","Barcarena",50.0361328125,"2020-03-15"
"1501402","Belém",32.8001403808594,"2020-03-15"
"1501501","Benevides",33.8819160461426,"2020-03-15"
"1501782","Breu Branco",124.264762878418,"2020-03-15"
"1502103","Cametá",212.313232421875,"2020-03-15"
"1503093","Goianésia do Pará",127.458335876465,"2020-03-15"
"1503309","Igarapé-Miri",168.602142333984,"2020-03-15"
"1503804","Jacundá",45.802188873291,"2020-03-15"
"1504000","Limoeiro do Ajuru",302.090484619141,"2020-03-15"
"1504422","Marituba",35.5434074401855,"2020-03-15"
"1504604","Mocajuba",117.965599060059,"2020-03-15"
"1504703","Moju",117.116744995117,"2020-03-15"
"1505064","Novo Repartimento",72.6810073852539,"2020-03-15"
"1505205","Oeiras do Pará",284.186798095703,"2020-03-15"
"1506351","Santa Bárbara do Pará",32.2256088256836,"2020-03-15"
"1507953","Tailândia",117.064979553223,"2020-03-15"
"1508100","Tucuruí",69.409797668457,"2020-03-15"
"1500107","Abaetetuba",93.2865600585938,"2020-03-08"
"1500800","Ananindeua",90.7762145996094,"2020-03-08"
"1501105","Bagre",74.9325637817383,"2020-03-08"
"1501204","Baião",111.464584350586,"2020-03-08"
"1501303","Barcarena",104.839332580566,"2020-03-08"
"1501402","Belém",76.6250991821289,"2020-03-08"
"1501501","Benevides",87.2099685668945,"2020-03-08"
"1501782","Breu Branco",87.0029296875,"2020-03-08"
"1502103","Cametá",55.9315643310547,"2020-03-08"
"1503093","Goianésia do Pará",84.2907180786133,"2020-03-08"
"1503309","Igarapé-Miri",79.3424911499023,"2020-03-08"
"1503804","Jacundá",72.7482986450195,"2020-03-08"
"1504000","Limoeiro do Ajuru",60.6416969299316,"2020-03-08"
"1504422","Marituba",90.7762145996094,"2020-03-08"
"1504604","Mocajuba",52.7379875183105,"2020-03-08"
"1504703","Moju",113.157119750977,"2020-03-08"
"1505064","Novo Repartimento",56.9926376342773,"2020-03-08"
"1505205","Oeiras do Pará",48.8249549865723,"2020-03-08"
"1506351","Santa Bárbara do Pará",84.2958984375,"2020-03-08"
"1507953","Tailândia",92.2513656616211,"2020-03-08"
"1508100","Tucuruí",51.7856101989746,"2020-03-08"
"1500107","Abaetetuba",26.9186706542969,"2020-03-01"
"1500800","Ananindeua",41.884880065918,"2020-03-01"
"1501105","Bagre",58.8611679077148,"2020-03-01"
"1501204","Baião",30.1531009674072,"2020-03-01"
"1501303","Barcarena",30.770565032959,"2020-03-01"
"1501402","Belém",83.6917419433594,"2020-03-01"
"1501501","Benevides",34.5030364990234,"2020-03-01"
"1501782","Breu Branco",18.126256942749,"2020-03-01"
"1502103","Cametá",36.1650009155273,"2020-03-01"
"1503093","Goianésia do Pará",21.9409503936768,"2020-03-01"
"1503309","Igarapé-Miri",36.4235725402832,"2020-03-01"
"1503804","Jacundá",52.4326095581055,"2020-03-01"
"1504000","Limoeiro do Ajuru",25.8576164245605,"2020-03-01"
"1504422","Marituba",34.5030364990234,"2020-03-01"
"1504604","Mocajuba",37.633975982666,"2020-03-01"
"1504703","Moju",44.7448234558105,"2020-03-01"
"1505064","Novo Repartimento",34.6997222900391,"2020-03-01"
"1505205","Oeiras do Pará",35.8332633972168,"2020-03-01"
"1506351","Santa Bárbara do Pará",60.9927673339844,"2020-03-01"
"1507953","Tailândia",43.8710098266602,"2020-03-01"
"1508100","Tucuruí",20.0827751159668,"2020-03-01"
"1500107","Abaetetuba",38.0467529296875,"2020-02-23"
"1500800","Ananindeua",49.8792037963867,"2020-02-23"
"1501105","Bagre",19.8246173858643,"2020-02-23"
"1501204","Baião",17.3642425537109,"2020-02-23"
"1501303","Barcarena",49.4583511352539,"2020-02-23"
"1501402","Belém",73.3013076782227,"2020-02-23"
"1501501","Benevides",33.6116065979004,"2020-02-23"
"1501782","Breu Branco",13.9933700561523,"2020-02-23"
"1502103","Cametá",23.9845886230469,"2020-02-23"
"1503093","Goianésia do Pará",19.2054748535156,"2020-02-23"
"1503309","Igarapé-Miri",28.8891468048096,"2020-02-23"
"1503804","Jacundá",17.6758365631104,"2020-02-23"
"1504000","Limoeiro do Ajuru",19.1933364868164,"2020-02-23"
"1504422","Marituba",39.9001235961914,"2020-02-23"
"1504604","Mocajuba",28.4602012634277,"2020-02-23"
"1504703","Moju",28.5492286682129,"2020-02-23"
"1505064","Novo Repartimento",22.7665424346924,"2020-02-23"
"1505205","Oeiras do Pará",21.7265491485596,"2020-02-23"
"1506351","Santa Bárbara do Pará",57.434326171875,"2020-02-23"
"1507953","Tailândia",20.120023727417,"2020-02-23"
"1508100","Tucuruí",19.4766025543213,"2020-02-23"
"1500107","Abaetetuba",90.4025115966797,"2020-02-16"
"1500800","Ananindeua",84.603645324707,"2020-02-16"
"1501105","Bagre",124.896293640137,"2020-02-16"
"1501204","Baião",151.021575927734,"2020-02-16"
"1501303","Barcarena",76.040901184082,"2020-02-16"
"1501402","Belém",108.891731262207,"2020-02-16"
"1501501","Benevides",61.3231735229492,"2020-02-16"
"1501782","Breu Branco",95.5255889892578,"2020-02-16"
"1502103","Cametá",73.4388885498047,"2020-02-16"
"1503093","Goianésia do Pará",37.2940711975098,"2020-02-16"
"1503309","Igarapé-Miri",80.5003280639648,"2020-02-16"
"1503804","Jacundá",29.055061340332,"2020-02-16"
"1504000","Limoeiro do Ajuru",111.760818481445,"2020-02-16"
"1504422","Marituba",70.925910949707,"2020-02-16"
"1504604","Mocajuba",44.5376052856445,"2020-02-16"
"1504703","Moju",147.70735168457,"2020-02-16"
"1505064","Novo Repartimento",65.3131866455078,"2020-02-16"
