"","cd_mun","nm_mun","UF","precipitation","year_month"
"60",1505205,"Oeiras do Pará","PA",15.5238599777222,"2021-10"
"61",1506351,"Santa Bárbara do Pará","PA",17.314395904541,"2021-10"
"62",1507953,"Tailândia","PA",27.973819732666,"2021-10"
"63",1508100,"Tucuruí","PA",38.1172523498535,"2021-10"
"64",1500107,"Abaetetuba","PA",45.151252746582,"2021-09"
"65",1500800,"Ananindeua","PA",10.1064510345459,"2021-09"
"66",1501105,"Bagre","PA",16.5035610198975,"2021-09"
"67",1501204,"Baião","PA",19.7430877685547,"2021-09"
"68",1501303,"Barcarena","PA",32.6192512512207,"2021-09"
"69",1501402,"Belém","PA",8.10701179504395,"2021-09"
"70",1501501,"Benevides","PA",9.0903434753418,"2021-09"
"71",1501782,"Breu Branco","PA",15.2907867431641,"2021-09"
"72",1502103,"Cametá","PA",27.7408409118652,"2021-09"
"73",1503093,"Goianésia do Pará","PA",17.6016120910645,"2021-09"
"74",1503309,"Igarapé-Miri","PA",40.682559967041,"2021-09"
"75",1503804,"Jacundá","PA",22.1358585357666,"2021-09"
"76",1504000,"Limoeiro do Ajuru","PA",15.8643960952759,"2021-09"
"77",1504422,"Marituba","PA",10.1064510345459,"2021-09"
"78",1504604,"Mocajuba","PA",22.0593776702881,"2021-09"
"79",1504703,"Moju","PA",45.2386589050293,"2021-09"
"80",1505064,"Novo Repartimento","PA",136.273208618164,"2021-09"
"81",1505205,"Oeiras do Pará","PA",16.290506362915,"2021-09"
"82",1506351,"Santa Bárbara do Pará","PA",9.22691631317139,"2021-09"
"83",1507953,"Tailândia","PA",11.9420013427734,"2021-09"
"84",1508100,"Tucuruí","PA",15.6349544525146,"2021-09"
"85",1500107,"Abaetetuba","PA",16.1556701660156,"2021-08"
"86",1500800,"Ananindeua","PA",25.245548248291,"2021-08"
"87",1501105,"Bagre","PA",134.843109130859,"2021-08"
"88",1501204,"Baião","PA",21.7979202270508,"2021-08"
"89",1501303,"Barcarena","PA",21.9536190032959,"2021-08"
"90",1501402,"Belém","PA",18.0042915344238,"2021-08"
"91",1501501,"Benevides","PA",24.2767543792725,"2021-08"
"92",1501782,"Breu Branco","PA",11.1535167694092,"2021-08"
"93",1502103,"Cametá","PA",31.5575561523438,"2021-08"
"94",1503093,"Goianésia do Pará","PA",12.1494979858398,"2021-08"
"95",1503309,"Igarapé-Miri","PA",19.5686988830566,"2021-08"
"96",1503804,"Jacundá","PA",14.064847946167,"2021-08"
"97",1504000,"Limoeiro do Ajuru","PA",36.0283508300781,"2021-08"
"98",1504422,"Marituba","PA",25.245548248291,"2021-08"
"99",1504604,"Mocajuba","PA",21.1825370788574,"2021-08"
"100",1504703,"Moju","PA",25.8736915588379,"2021-08"
"101",1505064,"Novo Repartimento","PA",7.6071572303772,"2021-08"
"102",1505205,"Oeiras do Pará","PA",78.9865646362305,"2021-08"
"103",1506351,"Santa Bárbara do Pará","PA",22.0252914428711,"2021-08"
"104",1507953,"Tailândia","PA",18.4244060516357,"2021-08"
"105",1508100,"Tucuruí","PA",6.40839052200317,"2021-08"
"106",1500107,"Abaetetuba","PA",20.8398685455322,"2021-07"
"107",1500800,"Ananindeua","PA",25.0392799377441,"2021-07"
"108",1501105,"Bagre","PA",25.4322738647461,"2021-07"
"109",1501204,"Baião","PA",21.4125137329102,"2021-07"
"110",1501303,"Barcarena","PA",20.5198574066162,"2021-07"
"111",1501402,"Belém","PA",30.3390731811523,"2021-07"
"112",1501501,"Benevides","PA",20.3570461273193,"2021-07"
"113",1501782,"Breu Branco","PA",25.0561218261719,"2021-07"
"114",1502103,"Cametá","PA",24.5227756500244,"2021-07"
"115",1503093,"Goianésia do Pará","PA",27.2681121826172,"2021-07"
"116",1503309,"Igarapé-Miri","PA",30.2267894744873,"2021-07"
"117",1503804,"Jacundá","PA",13.9737148284912,"2021-07"
"118",1504000,"Limoeiro do Ajuru","PA",30.3615322113037,"2021-07"
"119",1504422,"Marituba","PA",23.1360702514648,"2021-07"
"120",1504604,"Mocajuba","PA",24.4161052703857,"2021-07"
"121",1504703,"Moju","PA",40.7870788574219,"2021-07"
"122",1505064,"Novo Repartimento","PA",26.1565036773682,"2021-07"
"123",1505205,"Oeiras do Pará","PA",27.8632183074951,"2021-07"
"124",1506351,"Santa Bárbara do Pará","PA",24.8315563201904,"2021-07"
"125",1507953,"Tailândia","PA",22.6813201904297,"2021-07"
"126",1508100,"Tucuruí","PA",17.3085422515869,"2021-07"
"127",1500107,"Abaetetuba","PA",27.4340286254883,"2021-06"
"128",1500800,"Ananindeua","PA",17.5781192779541,"2021-06"
"129",1501105,"Bagre","PA",106.837013244629,"2021-06"
"130",1501204,"Baião","PA",118.868560791016,"2021-06"
"131",1501303,"Barcarena","PA",18.3907070159912,"2021-06"
"132",1501402,"Belém","PA",19.6384239196777,"2021-06"
"133",1501501,"Benevides","PA",17.6777267456055,"2021-06"
"134",1501782,"Breu Branco","PA",55.4132804870605,"2021-06"
"135",1502103,"Cametá","PA",27.905855178833,"2021-06"
"136",1503093,"Goianésia do Pará","PA",28.4668045043945,"2021-06"
"137",1503309,"Igarapé-Miri","PA",26.4327125549316,"2021-06"
"138",1503804,"Jacundá","PA",16.0368232727051,"2021-06"
"139",1504000,"Limoeiro do Ajuru","PA",28.424861907959,"2021-06"
"140",1504422,"Marituba","PA",17.6777267456055,"2021-06"
"141",1504604,"Mocajuba","PA",20.0263690948486,"2021-06"
"142",1504703,"Moju","PA",31.2348461151123,"2021-06"
"143",1505064,"Novo Repartimento","PA",23.9058227539062,"2021-06"
"144",1505205,"Oeiras do Pará","PA",55.5600700378418,"2021-06"
"145",1506351,"Santa Bárbara do Pará","PA",19.9162769317627,"2021-06"
"146",1507953,"Tailândia","PA",23.3868160247803,"2021-06"
"147",1508100,"Tucuruí","PA",75.015007019043,"2021-06"
"148",1500107,"Abaetetuba","PA",173.452392578125,"2021-05"
"149",1500800,"Ananindeua","PA",280.525482177734,"2021-05"
"150",1501105,"Bagre","PA",51.539608001709,"2021-05"
"151",1501204,"Baião","PA",20.4061641693115,"2021-05"
"152",1501303,"Barcarena","PA",202.763626098633,"2021-05"
"153",1501402,"Belém","PA",258.902435302734,"2021-05"
"154",1501501,"Benevides","PA",237.63508605957,"2021-05"
"155",1501782,"Breu Branco","PA",20.0504608154297,"2021-05"
"156",1502103,"Cametá","PA",33.7044944763184,"2021-05"
"157",1503093,"Goianésia do Pará","PA",20.5434551239014,"2021-05"
"158",1503309,"Igarapé-Miri","PA",76.2766189575195,"2021-05"
"159",1503804,"Jacundá","PA",18.7150115966797,"2021-05"
"160",1504000,"Limoeiro do Ajuru","PA",50.5473785400391,"2021-05"
"161",1504422,"Marituba","PA",259.283081054688,"2021-05"
"162",1504604,"Mocajuba","PA",25.4983444213867,"2021-05"
"163",1504703,"Moju","PA",165.951416015625,"2021-05"
"164",1505064,"Novo Repartimento","PA",25.2424869537354,"2021-05"
"165",1505205,"Oeiras do Pará","PA",35.9011192321777,"2021-05"
"166",1506351,"Santa Bárbara do Pará","PA",258.815063476562,"2021-05"
"167",1507953,"Tailândia","PA",32.6561050415039,"2021-05"
"168",1508100,"Tucuruí","PA",20.5122509002686,"2021-05"
"169",1500107,"Abaetetuba","PA",40.184253692627,"2021-04"
"170",1500800,"Ananindeua","PA",59.9734115600586,"2021-04"
"171",1501105,"Bagre","PA",133.638122558594,"2021-04"
"172",1501204,"Baião","PA",29.633243560791,"2021-04"
"173",1501303,"Barcarena","PA",58.2181129455566,"2021-04"
"174",1501402,"Belém","PA",67.8554077148438,"2021-04"
"175",1501501,"Benevides","PA",54.2843284606934,"2021-04"
"176",1501782,"Breu Branco","PA",24.4010162353516,"2021-04"
"177",1502103,"Cametá","PA",35.2598037719727,"2021-04"
"178",1503093,"Goianésia do Pará","PA",42.9350166320801,"2021-04"
"179",1503309,"Igarapé-Miri","PA",29.0128765106201,"2021-04"
"180",1503804,"Jacundá","PA",33.1149787902832,"2021-04"
"181",1504000,"Limoeiro do Ajuru","PA",44.233455657959,"2021-04"
"182",1504422,"Marituba","PA",59.9734115600586,"2021-04"
"183",1504604,"Mocajuba","PA",28.9599761962891,"2021-04"
"184",1504703,"Moju","PA",36.9141120910645,"2021-04"
"185",1505064,"Novo Repartimento","PA",74.8381195068359,"2021-04"
"186",1505205,"Oeiras do Pará","PA",103.336433410645,"2021-04"
"187",1506351,"Santa Bárbara do Pará","PA",57.7420196533203,"2021-04"
"188",1507953,"Tailândia","PA",27.1277370452881,"2021-04"
"189",1508100,"Tucuruí","PA",21.8858947753906,"2021-04"
"190",1500107,"Abaetetuba","PA",77.4824066162109,"2021-03"
"191",1500800,"Ananindeua","PA",194.517456054688,"2021-03"
"192",1501105,"Bagre","PA",194.719085693359,"2021-03"
"193",1501204,"Baião","PA",175.586151123047,"2021-03"
"194",1501303,"Barcarena","PA",102.914581298828,"2021-03"
"195",1501402,"Belém","PA",226.167221069336,"2021-03"
"196",1501501,"Benevides","PA",193.269119262695,"2021-03"
"197",1501782,"Breu Branco","PA",140.652328491211,"2021-03"
"198",1502103,"Cametá","PA",176.133499145508,"2021-03"
"199",1503093,"Goianésia do Pará","PA",146.18815612793,"2021-03"
"200",1503309,"Igarapé-Miri","PA",169.925491333008,"2021-03"
"201",1503804,"Jacundá","PA",134.554763793945,"2021-03"
"202",1504000,"Limoeiro do Ajuru","PA",81.1745681762695,"2021-03"
"203",1504422,"Marituba","PA",193.269119262695,"2021-03"
"204",1504604,"Mocajuba","PA",181.318832397461,"2021-03"
"205",1504703,"Moju","PA",154.614334106445,"2021-03"
"206",1505064,"Novo Repartimento","PA",179.455947875977,"2021-03"
"207",1505205,"Oeiras do Pará","PA",191.718322753906,"2021-03"
"208",1506351,"Santa Bárbara do Pará","PA",248.641815185547,"2021-03"
"209",1507953,"Tailândia","PA",104.681442260742,"2021-03"
"210",1508100,"Tucuruí","PA",180.060913085938,"2021-03"
"211",1500107,"Abaetetuba","PA",42.823673248291,"2021-02"
"212",1500800,"Ananindeua","PA",46.9919509887695,"2021-02"
"213",1501105,"Bagre","PA",71.8758544921875,"2021-02"
"214",1501204,"Baião","PA",94.9226608276367,"2021-02"
"215",1501303,"Barcarena","PA",33.5842895507812,"2021-02"
"216",1501402,"Belém","PA",62.8880043029785,"2021-02"
"217",1501501,"Benevides","PA",42.0466156005859,"2021-02"
"218",1501782,"Breu Branco","PA",143.554077148438,"2021-02"
"219",1502103,"Cametá","PA",38.6059837341309,"2021-02"
"220",1503093,"Goianésia do Pará","PA",146.797073364258,"2021-02"
"221",1503309,"Igarapé-Miri","PA",45.0201034545898,"2021-02"
"222",1503804,"Jacundá","PA",122.10181427002,"2021-02"
"223",1504000,"Limoeiro do Ajuru","PA",44.4721221923828,"2021-02"
"224",1504422,"Marituba","PA",42.0466156005859,"2021-02"
"225",1504604,"Mocajuba","PA",35.5471534729004,"2021-02"
"226",1504703,"Moju","PA",94.5543441772461,"2021-02"
"227",1505064,"Novo Repartimento","PA",154.379028320312,"2021-02"
"228",1505205,"Oeiras do Pará","PA",35.8795318603516,"2021-02"
"229",1506351,"Santa Bárbara do Pará","PA",54.9422225952148,"2021-02"
"230",1507953,"Tailândia","PA",83.208366394043,"2021-02"
"231",1508100,"Tucuruí","PA",125.151664733887,"2021-02"
"232",1500107,"Abaetetuba","PA",40.2931442260742,"2021-01"
"233",1500800,"Ananindeua","PA",32.1423683166504,"2021-01"
"234",1501105,"Bagre","PA",103.126495361328,"2021-01"
"235",1501204,"Baião","PA",104.932662963867,"2021-01"
"236",1501303,"Barcarena","PA",38.8049049377441,"2021-01"
"237",1501402,"Belém","PA",20.572774887085,"2021-01"
"238",1501501,"Benevides","PA",30.1288604736328,"2021-01"
"239",1501782,"Breu Branco","PA",41.9242248535156,"2021-01"
"240",1502103,"Cametá","PA",70.1639862060547,"2021-01"
"241",1503093,"Goianésia do Pará","PA",59.4191436767578,"2021-01"
"242",1503309,"Igarapé-Miri","PA",35.5519638061523,"2021-01"
"243",1503804,"Jacundá","PA",54.8576545715332,"2021-01"
"244",1504000,"Limoeiro do Ajuru","PA",29.557523727417,"2021-01"
"245",1504422,"Marituba","PA",32.1423683166504,"2021-01"
"246",1504604,"Mocajuba","PA",87.8063430786133,"2021-01"
"247",1504703,"Moju","PA",97.7540740966797,"2021-01"
"248",1505064,"Novo Repartimento","PA",215.94270324707,"2021-01"
"249",1505205,"Oeiras do Pará","PA",92.1651077270508,"2021-01"
"250",1506351,"Santa Bárbara do Pará","PA",24.2081413269043,"2021-01"
"251",1507953,"Tailândia","PA",47.2413520812988,"2021-01"
"252",1508100,"Tucuruí","PA",70.7629699707031,"2021-01"
